"yr","date","h3grp","time","wind.2m","rain.rate","air.temp","date.time","ct","rain.cum","sim","man.dm","man.ph","app.rate.ni","tan.app","f0","r1","r2","r3","f4","f","s","j","e","e.int","er"
2018,2018-04-09,0,3,0.971545998169237,0,9.66666666666667,2018-04-09 03:00:00,90,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0142387443638467,0.0158786853066665,0.000449353106180681,1,0.439679768193815,77.7478446688797,0.0415069676433243,21.8124755629265,0.124520902929973,0.218124755629265
2018,2018-04-09,1,6,1.76412299667572,0,7.76666666666667,2018-04-09 06:00:00,93,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0135780979343663,0.0158786853066665,0.000449353106180681,1,0.402492439429064,77.6631387080835,0.040631096520336,21.9343688524875,0.121893289561008,0.219343688524875
2018,2018-04-09,2,9,2.04535999614576,0,7.33333333333333,2018-04-09 09:00:00,96,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0139069259158214,0.0158786853066665,0.000449353106180681,1,0.368087057317154,77.5768436660763,0.0402334747063489,22.0550692766065,0.120700424119047,0.220550692766065
2018,2018-04-09,3,12,2.96577199441135,0,8.53333333333333,2018-04-09 12:00:00,99,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.02343096043014,0.0158786853066665,0.000449353106180681,1,0.32714076156539,77.4888643654913,0.0429751987789189,22.1839948729433,0.128925596336757,0.221839948729433
2018,2018-04-09,4,15,3.17030799402593,0,10.1333333333333,2018-04-09 15:00:00,102,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.032975654643119,0.0158786853066665,0.000449353106180681,1,0.282542087538755,77.398960657214,0.0448341274346653,22.3184972552473,0.134502382303996,0.223184972552473
2018,2018-04-09,5,18,3.27257599383322,0,8.83333333333333,2018-04-09 18:00:00,105,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0274129309890584,0.0158786853066665,0.000449353106180681,1,0.248129967909023,77.3073057003064,0.0420223588457643,22.4445643317846,0.126067076537293,0.224445643317846
2018,2018-04-09,6,21,1.55958699706114,0,6.76666666666667,2018-04-09 21:00:00,108,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0106797529710967,0.0158786853066665,0.000449353106180681,1,0.229127211536045,77.2145146379632,0.0372646062387242,22.5563581505007,0.111793818716173,0.225563581505007
2018,2018-04-09,7,24,1.81525699657936,0,5.16666666666667,2018-04-10 00:00:00,111,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.00889839623809929,0.0158786853066665,0.000449353106180681,1,0.212713483771098,77.121006776656,0.0366405296907359,22.666279739573,0.109921589072208,0.22666279739573
2018,2018-04-10,0,3,2.91463799450771,0,4.7,2018-04-10 03:00:00,114,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0120279810024863,0.0158786853066665,0.000449353106180681,1,0.195630194568284,77.0268267521356,0.0370877712410701,22.7775430532962,0.11126331372321,0.227775430532962
2018,2018-04-10,1,6,4.37195699176156,0,4.6,2018-04-10 06:00:00,117,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0195805874325535,0.0158786853066665,0.000449353106180681,1,0.175888152598982,76.9318944156997,0.0382247928017255,22.8922174317013,0.114674378405176,0.228922174317013
2018,2018-04-10,2,9,4.70432799113525,0,5,2018-04-10 09:00:00,120,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0235064609530651,0.0158786853066665,0.000449353106180681,1,0.156286811996994,76.8361526619054,0.0384476981320911,23.0075605260976,0.115343094396273,0.230075605260976
2018,2018-04-10,3,12,5.42020398978627,0,5.6,2018-04-10 12:00:00,123,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0333338547721384,0.0158786853066665,0.000449353106180681,1,0.134835462312095,76.7395593679108,0.0393482145598192,23.1256051697771,0.118044643679458,0.231256051697771
2018,2018-04-10,4,15,5.98267798872635,0,7.06666666666667,2018-04-10 15:00:00,126,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0519122110219109,0.0158786853066665,0.000449353106180681,1,0.110022242338188,76.6419875473635,0.0407950135070791,23.2479902102983,0.122385040521237,0.232479902102983
2018,2018-04-10,5,18,5.93154398882271,0,7.36666666666667,2018-04-10 18:00:00,129,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0536597402874328,0.0158786853066665,0.000449353106180681,1,0.0893058746831571,76.5434663713589,0.0397458478865561,23.367227753958,0.119237543659668,0.23367227753958
2018,2018-04-10,6,21,4.67876099118343,0,6.7,2018-04-10 21:00:00,132,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0310719076185151,0.0158786853066665,0.000449353106180681,1,0.0775726947018505,76.4443161808254,0.0369611235049424,23.4781111244728,0.110883370514827,0.234781111244728
2018,2018-04-10,7,24,5.26680199007533,0,6.03333333333333,2018-04-11 00:00:00,135,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0340175273485862,0.0158786853066665,0.000449353106180681,1,0.0667882291644642,76.3447637533483,0.0367789643381506,23.5884480174873,0.110336893014452,0.235884480174873
2018,2018-04-11,0,3,5.13896699031622,0,4.16666666666667,2018-04-11 03:00:00,138,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0237254070102968,0.0158786853066665,0.000449353106180681,1,0.0593062429551379,76.2449135538825,0.0357773952250255,23.6957802031623,0.107332185675077,0.236957802031623
2018,2018-04-11,1,6,4.49979199152067,0,2.76666666666667,2018-04-11 06:00:00,141,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0150039940840471,0.0158786853066665,0.000449353106180681,1,0.0540584862834368,76.1448964837493,0.0350882756016304,23.8010450299672,0.105264826804891,0.238010450299672
2018,2018-04-11,2,9,5.16453399026805,0,3.06666666666667,2018-04-11 09:00:00,144,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0198682039186152,0.0158786853066665,0.000449353106180681,1,0.0485612492392026,76.0447579885022,0.0352119107637954,23.9066807622586,0.105635732291386,0.239066807622586
2018,2018-04-11,3,12,5.95711098877453,0,5.63333333333333,2018-04-11 12:00:00,147,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0403660705631371,0.0158786853066665,0.000449353106180681,1,0.0410213065837135,75.944441366923,0.0359521880782422,24.0145373264933,0.107856564234726,0.240145373264933
2018,2018-04-11,4,15,6.54515198766644,0,8,2018-04-11 15:00:00,150,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0738636480562597,0.0158786853066665,0.000449353106180681,1,0.031339039991465,75.843844669074,0.0367596548137451,24.1248162909346,0.110278964441235,0.241248162909346
2018,2018-04-11,5,18,5.16453399026805,0,10.5,2018-04-11 18:00:00,153,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.069956140079805,0.0158786853066665,0.000449353106180681,1,0.0242243936672155,75.742986772762,0.0359908475454003,24.2327888335708,0.107972542636201,0.242327888335708
2018,2018-04-11,6,21,3.34927699368868,0,8.3,2018-04-11 21:00:00,156,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0257192533578775,0.0158786853066665,0.000449353106180681,1,0.0213823606246162,75.6420336345198,0.0345983904282588,24.3365840048556,0.103795171284776,0.243365840048555
2018,2018-04-11,7,24,3.42597799354415,0,5.76666666666667,2018-04-12 00:00:00,159,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0171979185271703,0.0158786853066665,0.000449353106180681,1,0.0193624669871274,75.5411013879289,0.0343173800761534,24.439536145084,0.10295214022846,0.24439536145084
2018,2018-04-12,0,3,4.11628699224334,0,3.83333333333333,2018-04-12 03:00:00,162,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0157407050830259,0.0158786853066665,0.000449353106180681,1,0.0176102008797215,75.440215464587,0.0342127298164326,24.5421743345333,0.102638189449298,0.245421743345333
2018,2018-04-12,1,6,3.70721499301419,0,2.83333333333333,2018-04-12 06:00:00,165,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0115348353536973,0.0158786853066665,0.000449353106180681,1,0.0162198819012135,75.3393908577561,0.0340716419364639,24.6443892603427,0.102214925809392,0.246443892603427
2018,2018-04-12,2,9,4.83216299089436,0,3.9,2018-04-12 09:00:00,168,1.33333333333333,97,6.5,7,30,100,0.322934597685581,0.0203938730670873,0.0158786853066665,0.000449353106180681,1,0.0145475136009183,75.2386289091258,0.0341447723102052,24.7468235772733,0.102434316930616,0.247468235772733
2018,2018-04-06,3,12,4.83216299089436,0,6.3,2018-04-06 12:00:00,3,0,98,6.5,7,30,100,0.322934597685581,0.0306197849286001,0.0158786853066665,0.000449353106180681,1,28.088754909088,69.0501971104131,0.953682660166321,2.86104798049896,2.86104798049896,0.0286104798049896
2018,2018-04-06,4,15,4.32082299185792,0,8,2018-04-06 15:00:00,6,0,98,6.5,7,30,100,0.322934597685581,0.0342126767696286,0.0158786853066665,0.000449353106180681,1,24.1695899384084,70.1986717684541,0.923563437546158,5.63173829313744,2.77069031263848,0.0563173829313744
2018,2018-04-06,5,18,2.60783399508585,0,8.03333333333333,2018-04-06 18:00:00,9,0,98,6.5,7,30,100,0.322934597685581,0.0190209590205049,0.0158786853066665,0.000449353106180681,1,21.767026869887,71.1964754916401,0.468253115111798,7.03649763847283,1.40475934533539,0.0703649763847283
2018,2018-04-06,6,21,1.20164899773563,0,5.73333333333333,2018-04-06 21:00:00,12,0,98,6.5,7,30,100,0.322934597685581,0.00792101372378034,0.0158786853066665,0.000449353106180681,1,20.2670658929007,72.100624930272,0.198603846118173,7.63230917682735,0.595811538354518,0.0763230917682735
2018,2018-04-06,7,24,2.94020499445953,0,4.56666666666667,2018-04-07 00:00:00,15,0,98,6.5,7,30,100,0.322934597685581,0.0118639395412963,0.0158786853066665,0.000449353106180681,1,18.6485673273261,72.929220697679,0.263300932722532,8.42221197499494,0.789902798167596,0.0842221197499494
2018,2018-04-07,0,3,3.73278199296601,0,4.56666666666667,2018-04-07 03:00:00,18,0,98,6.5,7,30,100,0.322934597685581,0.0156072811686035,0.0158786853066665,0.000449353106180681,1,16.9676981002377,73.6780729558274,0.310672322979977,9.35422894393487,0.93201696893993,0.0935422894393487
2018,2018-04-07,1,6,5.26680199007533,0,4.53333333333333,2018-04-07 06:00:00,21,0,98,6.5,7,30,100,0.322934597685581,0.0263869216542684,0.0158786853066665,0.000449353106180681,1,14.9470596852342,74.3374250042135,0.453762122205841,10.7155153105524,1.36128636661752,0.107155153105524
2018,2018-04-07,2,9,6.13607998843728,0,5.26666666666667,2018-04-07 09:00:00,24,0,98,6.5,7,30,100,0.322934597685581,0.0403593346611286,0.0158786853066665,0.000449353106180681,1,12.6265349000974,74.8920226712366,0.588642372704542,12.481442428666,1.76592711811363,0.12481442428666
2018,2018-04-07,3,12,5.54803898954538,0,8.86666666666667,2018-04-07 12:00:00,27,0,98,6.5,7,30,100,0.322934597685581,0.0605807097918638,0.0158786853066665,0.000449353106180681,1,10.0384463745755,75.3282364796084,0.717291572383364,14.6333171458161,2.15187471715009,0.146333171458161
2018,2018-04-07,4,15,4.0651529923397,0,11.9,2018-04-07 15:00:00,30,0,98,6.5,7,30,100,0.322934597685581,0.0606156375506636,0.0158786853066665,0.000449353106180681,1,7.98000780993144,75.6537495975107,0.577641815580596,16.3662425925579,1.73292544674179,0.163662425925579
2018,2018-04-07,5,18,2.73566899484496,0,12.5666666666667,2018-04-07 18:00:00,33,0,98,6.5,7,30,100,0.322934597685581,0.0428386015970709,0.0158786853066665,0.000449353106180681,1,6.69116185482209,75.900128408137,0.347489048160995,17.4087097370409,1.04246714448298,0.174087097370409
2018,2018-04-07,6,21,2.45443199537491,0,9.1,2018-04-07 21:00:00,36,0,98,6.5,7,30,100,0.322934597685581,0.0216086005889129,0.0158786853066665,0.000449353106180681,1,5.97943254758258,76.0991434493609,0.170904755338564,17.9214240030566,0.512714266015692,0.179214240030566
2018,2018-04-07,7,24,1.43175199730203,0,5.66666666666667,2018-04-08 00:00:00,39,0,98,6.5,7,30,100,0.322934597685581,0.00848115216116803,0.0158786853066665,0.000449353106180681,1,5.55804350834782,76.2711167864451,0.083138567383493,18.1708397052071,0.249415702150479,0.181708397052071
2018,2018-04-08,0,3,1.53401999710932,0,3.93333333333333,2018-04-08 03:00:00,42,0,98,6.5,7,30,100,0.322934597685581,0.00655161560220406,0.0158786853066665,0.000449353106180681,1,5.19634376736752,76.4242453108159,0.0695237388698497,18.3794109218166,0.208571216609549,0.183794109218166
2018,2018-04-08,1,6,1.53401999710932,0,3.13333333333333,2018-04-08 06:00:00,45,0,98,6.5,7,30,100,0.322934597685581,0.00572155750406697,0.0158786853066665,0.000449353106180681,1,4.87029508757057,76.560810699883,0.0631610969099299,18.5688942125464,0.18948329072979,0.185688942125464
2018,2018-04-08,2,9,0.945978998217414,0,4.7,2018-04-08 09:00:00,48,0,98,6.5,7,30,100,0.322934597685581,0.00608650314193787,0.0158786853066665,0.000449353106180681,1,4.55970971652551,76.6820416719093,0.0631181330062785,18.7582486115652,0.189354399018836,0.187582486115652
2018,2018-04-08,3,12,2.91463799450771,0,14.5333333333333,2018-04-08 12:00:00,51,0,98,6.5,7,30,100,0.322934597685581,0.0635861290990335,0.0158786853066665,0.000449353106180681,1,3.59255812947397,76.7718605539177,0.292444235014383,19.6355813166084,0.877332705043148,0.196355813166084
2018,2018-04-08,4,15,1.58515399701296,0,19.4333333333333,2018-04-08 15:00:00,54,0,98,6.5,7,30,100,0.322934597685581,0.0920330172046883,0.0158786853066665,0.000449353106180681,1,2.599006904078,76.8145297169339,0.316960687459902,20.5864633789881,0.950882062379705,0.205864633789881
2018,2018-04-08,5,18,1.94309199633847,0,19.4333333333333,2018-04-08 18:00:00,57,0,98,6.5,7,30,100,0.322934597685581,0.104166963013645,0.0158786853066665,0.000449353106180681,1,1.81301728768738,76.8149391677106,0.261860055204649,21.372043544602,0.785580165613947,0.21372043544602
2018,2018-04-08,6,21,1.68742199682025,0,14.2333333333333,2018-04-08 21:00:00,60,0,98,6.5,7,30,100,0.322934597685581,0.0395265826183577,0.0158786853066665,0.000449353106180681,1,1.53537808991308,76.790971812985,0.100535517499961,21.6736500971019,0.301606552499884,0.216736500971019
2018,2018-04-08,7,24,0.51133999903644,0,11.4666666666667,2018-04-09 00:00:00,63,0,98,6.5,7,30,100,0.322934597685581,0.0164700395568312,0.0158786853066665,0.000449353106180681,1,1.39337726707591,76.7571775325097,0.0585983677708436,21.8494452004144,0.175795103312531,0.218494452004144
2018,2018-04-09,0,3,0.971545998169237,0,9.66666666666667,2018-04-09 03:00:00,66,0,98,6.5,7,30,100,0.322934597685581,0.0142387443638467,0.0158786853066665,0.000449353106180681,1,1.27300239346991,76.7171953516807,0.0534523514783108,22.0098022548494,0.160357054434932,0.220098022548494
2018,2018-04-09,1,6,1.76412299667572,0,7.76666666666667,2018-04-09 06:00:00,69,0,98,6.5,7,30,100,0.322934597685581,0.0135780979343663,0.0158786853066665,0.000449353106180681,1,1.16533412681586,76.6718446222736,0.0510063320203843,22.1628212509105,0.153018996061153,0.221628212509105
2018,2018-04-09,2,9,2.04535999614576,0,7.33333333333333,2018-04-09 09:00:00,72,0,98,6.5,7,30,100,0.322934597685581,0.0139069259158214,0.0158786853066665,0.000449353106180681,1,1.06572041487131,76.6216237420854,0.0499448640442672,22.3126558430433,0.149834592132802,0.223126558430433
2018,2018-04-09,3,12,2.96577199441135,0,8.53333333333333,2018-04-09 12:00:00,75,0,98,6.5,7,30,100,0.322934597685581,0.02343096043014,0.0158786853066665,0.000449353106180681,1,0.947168831954839,76.5662575073915,0.0579726058701292,22.4865736606537,0.173917817610388,0.224865736606537
2018,2018-04-09,4,15,3.17030799402593,0,10.1333333333333,2018-04-09 15:00:00,78,0,98,6.5,7,30,100,0.322934597685581,0.032975654643119,0.0158786853066665,0.000449353106180681,1,0.81804253848285,76.5050509780823,0.0634442742603838,22.6769064834349,0.190332822781151,0.226769064834349
2018,2018-04-09,5,18,3.27257599383322,0,8.83333333333333,2018-04-09 18:00:00,81,0,98,6.5,7,30,100,0.322934597685581,0.0274129309890584,0.0158786853066665,0.000449353106180681,1,0.718409319440323,76.4385058624311,0.0553927782312265,22.8430848181286,0.166178334693679,0.228430848181286
2018,2018-04-09,6,21,1.55958699706114,0,6.76666666666667,2018-04-09 21:00:00,84,0,98,6.5,7,30,100,0.322934597685581,0.0106797529710967,0.0158786853066665,0.000449353106180681,1,0.663390744342588,76.3684035424303,0.0417069650328727,22.9682057132272,0.125120895098618,0.229682057132272
2018,2018-04-09,7,24,1.81525699657936,0,5.16666666666667,2018-04-10 00:00:00,87,0,98,6.5,7,30,100,0.322934597685581,0.00889839623809929,0.0158786853066665,0.000449353106180681,1,0.615868169409527,76.2959583946075,0.0399892409185938,23.088173435983,0.119967722755781,0.230881734359829
2018,2018-04-10,0,3,2.91463799450771,0,4.7,2018-04-10 03:00:00,90,0,98,6.5,7,30,100,0.322934597685581,0.0120279810024863,0.0158786853066665,0.000449353106180681,1,0.566407016960198,76.2213000129461,0.0413731780369358,23.2122929700938,0.124119534110807,0.232122929700938
2018,2018-04-10,1,6,4.37195699176156,0,4.6,2018-04-10 06:00:00,93,0,98,6.5,7,30,100,0.322934597685581,0.0195805874325535,0.0158786853066665,0.000449353106180681,1,0.509247992377044,76.1441967032082,0.0447541114403395,23.3465553044148,0.134262334321019,0.233465553044148
2018,2018-04-10,2,9,4.70432799113525,0,5,2018-04-10 09:00:00,96,0,98,6.5,7,30,100,0.322934597685581,0.0235064609530651,0.0158786853066665,0.000449353106180681,1,0.452496339682054,76.0644834876927,0.0454882894035104,23.4830201726253,0.136464868210531,0.234830201726253
2018,2018-04-10,3,12,5.42020398978627,0,5.6,2018-04-10 12:00:00,99,0,98,6.5,7,30,100,0.322934597685581,0.0333338547721384,0.0158786853066665,0.000449353106180681,1,0.390388365953321,75.9820387672559,0.0481842313885098,23.6275728667908,0.14455269416553,0.236275728667908
2018,2018-04-10,4,15,5.98267798872635,0,7.06666666666667,2018-04-10 15:00:00,102,0,98,6.5,7,30,100,0.322934597685581,0.0519122110219109,0.0158786853066665,0.000449353106180681,1,0.318546787828773,75.8964952374191,0.0524617026537773,23.7849579747522,0.157385107961332,0.237849579747522
2018,2018-04-10,5,18,5.93154398882271,0,7.36666666666667,2018-04-10 18:00:00,105,0,98,6.5,7,30,100,0.322934597685581,0.0536597402874328,0.0158786853066665,0.000449353106180681,1,0.258566803493375,75.8079377150136,0.0495125022469646,23.9334954814931,0.148537506740894,0.239334954814931
2018,2018-04-10,6,21,4.67876099118343,0,6.7,2018-04-10 21:00:00,108,0,98,6.5,7,30,100,0.322934597685581,0.0310719076185151,0.0158786853066665,0.000449353106180681,1,0.224595792590202,75.7172940387904,0.0415382290421036,24.0581101686194,0.124614687126311,0.240581101686194
2018,2018-04-10,7,24,5.26680199007533,0,6.03333333333333,2018-04-11 00:00:00,111,0,98,6.5,7,30,100,0.322934597685581,0.0340175273485862,0.0158786853066665,0.000449353106180681,1,0.193371589352961,75.625221153591,0.041099029478899,24.1814072570561,0.123297088436697,0.241814072570561
2018,2018-04-11,0,3,5.13896699031622,0,4.16666666666667,2018-04-11 03:00:00,114,0,98,6.5,7,30,100,0.322934597685581,0.0237254070102968,0.0158786853066665,0.000449353106180681,1,0.17170903619181,75.5320218726953,0.0382872780189511,24.2962690911129,0.114861834056853,0.242962690911129
2018,2018-04-11,1,6,4.49979199152067,0,2.76666666666667,2018-04-11 06:00:00,117,0,98,6.5,7,30,100,0.322934597685581,0.0150039940840471,0.0158786853066665,0.000449353106180681,1,0.156515235415245,75.438075549968,0.0363800411679331,24.4054092146167,0.109140123503799,0.244054092146167
2018,2018-04-11,2,9,5.16453399026805,0,3.06666666666667,2018-04-11 09:00:00,120,0,98,6.5,7,30,100,0.322934597685581,0.0198682039186152,0.0158786853066665,0.000449353106180681,1,0.140599115500223,75.3435141191842,0.0368258502329688,24.5158867653156,0.110477550698906,0.245158867653156
2018,2018-04-11,3,12,5.95711098877453,0,5.63333333333333,2018-04-11 12:00:00,123,0,98,6.5,7,30,100,0.322934597685581,0.0403660705631371,0.0158786853066665,0.000449353106180681,1,0.118768761362044,75.2481737686584,0.0390569015546317,24.6330574699795,0.117170704663895,0.246330574699795
2018,2018-04-11,4,15,6.54515198766644,0,8,2018-04-11 15:00:00,126,0,98,6.5,7,30,100,0.322934597685581,0.0738636480562597,0.0158786853066665,0.000449353106180681,1,0.0907357486155656,75.1517596778608,0.0414823678480344,24.7575045735236,0.124447103544103,0.247575045735236
2018,2018-04-11,5,18,5.16453399026805,0,10.5,2018-04-11 18:00:00,129,0,98,6.5,7,30,100,0.322934597685581,0.069956140079805,0.0158786853066665,0.000449353106180681,1,0.0701367525856433,75.0543268576817,0.0393439387363432,24.8755363897327,0.118031816209029,0.248755363897327
2018,2018-04-11,6,21,3.34927699368868,0,8.3,2018-04-11 21:00:00,132,0,98,6.5,7,30,100,0.322934597685581,0.0257192533578775,0.0158786853066665,0.000449353106180681,1,0.0619082300852524,74.9563561547538,0.0353997418094482,24.981735615161,0.106199225428345,0.24981735615161
2018,2018-04-11,7,24,3.42597799354415,0,5.76666666666667,2018-04-12 00:00:00,135,0,98,6.5,7,30,100,0.322934597685581,0.0171979185271703,0.0158786853066665,0.000449353106180681,1,0.0560600432431768,74.8581841631188,0.0346733928256964,25.0857557936381,0.104020178477089,0.250857557936381
2018,2018-04-12,0,3,4.11628699224334,0,3.83333333333333,2018-04-12 03:00:00,138,0,98,6.5,7,30,100,0.322934597685581,0.0157407050830259,0.0158786853066665,0.000449353106180681,1,0.0509867169041295,74.759884867393,0.0344575406882666,25.1891284157029,0.1033726220648,0.251891284157029
2018,2018-04-12,1,6,3.70721499301419,0,2.83333333333333,2018-04-12 06:00:00,141,0,98,6.5,7,30,100,0.322934597685581,0.0115348353536973,0.0158786853066665,0.000449353106180681,1,0.046961334079266,74.6615020296615,0.0341360735187758,25.2915366362592,0.102408220556327,0.252915366362592
2018,2018-04-12,2,9,4.83216299089436,0,3.9,2018-04-12 09:00:00,144,0,98,6.5,7,30,100,0.322934597685581,0.0203938730670873,0.0158786853066665,0.000449353106180681,1,0.0421193354178664,74.5630398862133,0.0344347140365286,25.3948407783688,0.103304142109586,0.253948407783688
2018,2018-04-12,3,12,5.59917298944902,0,6.66666666666667,2018-04-12 12:00:00,147,0,98,6.5,7,30,100,0.322934597685581,0.0424838857197406,0.0158786853066665,0.000449353106180681,1,0.0353542706587135,74.4644314981248,0.0351244842825681,25.5002142312165,0.105373452847704,0.255002142312165
2018,2018-04-12,4,15,6.36618298800368,0,9.46666666666667,2018-04-12 15:00:00,150,0,98,6.5,7,30,100,0.322934597685581,0.0890020837282174,0.0158786853066665,0.000449353106180681,1,0.0258103839246344,74.3655605537852,0.0361382770245721,25.6086290622902,0.108414831073716,0.256086290622902
2018,2018-04-12,5,18,5.75257498915995,0,12.0666666666667,2018-04-12 18:00:00,153,0,98,6.5,7,30,100,0.322934597685581,0.111790777215729,0.0158786853066665,0.000449353106180681,1,0.0175977050927867,74.2663996142924,0.0357912061082075,25.7160026806148,0.107373618324623,0.257160026806148
2018,2018-04-12,6,21,5.88040998891906,0,10.5333333333333,2018-04-12 21:00:00,156,0,98,6.5,7,30,100,0.322934597685581,0.090125968761663,0.0158786853066665,0.000449353106180681,1,0.0128039605224398,74.1670691095989,0.0347080830879432,25.8201269298787,0.10412424926383,0.258201269298787
2018,2018-04-12,7,24,5.52247198959355,0,8.36666666666667,2018-04-13 00:00:00,159,0,98,6.5,7,30,100,0.322934597685581,0.055172306156991,0.0158786853066665,0.000449353106180681,1,0.0103460164802567,74.0677037866261,0.033941089005,25.9219501968937,0.101823267015,0.259219501968937
2018,2018-04-13,0,3,5.5736059894972,0,6.6,2018-04-13 03:00:00,162,0,98,6.5,7,30,100,0.322934597685581,0.0416370071654329,0.0158786853066665,0.000449353106180681,1,0.0087063660422766,73.9683757522962,0.0336558949226079,26.0229178816615,0.100967684767824,0.260229178816615
2018,2018-04-13,1,6,5.29236899002716,0,6.03333333333333,2018-04-13 06:00:00,165,0,98,6.5,7,30,100,0.322934597685581,0.0343197901926217,0.0158786853066665,0.000449353106180681,1,0.00748917811532379,73.8691139265675,0.0334930045518907,26.1233968953172,0.100479013655672,0.261233968953172
2018,2018-04-13,2,9,6.57071898761826,0,6.56666666666667,2018-04-13 09:00:00,168,0,98,6.5,7,30,100,0.322934597685581,0.0584603572423173,0.0158786853066665,0.000449353106180681,1,0.00599209998763036,73.7699206186208,0.0335634620248193,26.2240872813916,0.100690386074458,0.262240872813916
2018,2018-04-07,3,12,5.54803898954538,0,8.86666666666667,2018-04-07 12:00:00,3,0,99,6.5,7,30,100,0.322934597685581,0.0605807097918638,0.0158786853066665,0.000449353106180681,1,25.6741985589157,68.9890211612194,1.77892675995495,5.33678027986485,5.33678027986485,0.0533678027986485
2018,2018-04-07,4,15,4.0651529923397,0,11.9,2018-04-07 15:00:00,6,0,99,6.5,7,30,100,0.322934597685581,0.0606156375506636,0.0158786853066665,0.000449353106180681,1,20.4095631304842,69.9881507193459,1.42183529010167,9.60228615016987,4.26550587030502,0.0960228615016987
2018,2018-04-07,5,18,2.73566899484496,0,12.5666666666667,2018-04-07 18:00:00,9,0,99,6.5,7,30,100,0.322934597685581,0.0428386015970709,0.0158786853066665,0.000449353106180681,1,17.1132276490156,70.7846629755063,0.833274408436077,12.1021093754781,2.49982322530823,0.121021093754781
2018,2018-04-07,6,21,2.45443199537491,0,9.1,2018-04-07 21:00:00,12,0,99,6.5,7,30,100,0.322934597685581,0.0216086005889129,0.0158786853066665,0.000449353106180681,1,15.292918123774,71.4598141423037,0.381719452814732,13.2472677339223,1.1451583584442,0.132472677339223
2018,2018-04-07,7,24,1.43175199730203,0,5.66666666666667,2018-04-08 00:00:00,15,0,99,6.5,7,30,100,0.322934597685581,0.00848115216116803,0.0158786853066665,0.000449353106180681,1,14.2151790533871,72.0655799688,0.157324414630224,13.719240977813,0.471973243890671,0.13719240977813
2018,2018-04-08,0,3,1.53401999710932,0,3.93333333333333,2018-04-08 03:00:00,18,0,99,6.5,7,30,100,0.322934597685581,0.00655161560220406,0.0158786853066665,0.000449353106180681,1,13.2901005479964,72.6229250183495,0.122577818613694,14.0869744336541,0.367733455841083,0.14086974433654
2018,2018-04-08,1,6,1.53401999710932,0,3.13333333333333,2018-04-08 06:00:00,21,0,99,6.5,7,30,100,0.322934597685581,0.00572155750406697,0.0158786853066665,0.000449353106180681,1,12.4562027282919,73.1376851802494,0.106379219268232,14.4061120914587,0.319137657804697,0.144061120914587
2018,2018-04-08,2,9,0.945978998217414,0,4.7,2018-04-08 09:00:00,24,0,99,6.5,7,30,100,0.322934597685581,0.00608650314193787,0.0158786853066665,0.000449353106180681,1,11.6618536638887,73.6130033089097,0.106343645247599,14.7251430272015,0.319030935742797,0.147251430272015
2018,2018-04-08,3,12,2.91463799450771,0,14.5333333333333,2018-04-08 12:00:00,27,0,99,6.5,7,30,100,0.322934597685581,0.0635861290990335,0.0158786853066665,0.000449353106180681,1,9.18827947162915,74.0077596594792,0.692939280563387,16.8039608688917,2.07881784169016,0.168039608688917
2018,2018-04-08,4,15,1.58515399701296,0,19.4333333333333,2018-04-08 15:00:00,30,0,99,6.5,7,30,100,0.322934597685581,0.0920330172046883,0.0158786853066665,0.000449353106180681,1,6.64718591118771,74.281704178775,0.755716347048541,19.0711099100373,2.26714904114562,0.190711099100373
2018,2018-04-08,5,18,1.94309199633847,0,19.4333333333333,2018-04-08 18:00:00,33,0,99,6.5,7,30,100,0.322934597685581,0.104166963013645,0.0158786853066665,0.000449353106180681,1,4.63694919491974,74.4473437833321,0.614865703903607,20.9157070217482,1.84459711171082,0.209157070217481
