station,date,time,prec,metp,meanwv
6069,27-04-2014,19,0,14.4,1.5
6069,27-04-2014,20,0,12.2,1.3
6069,27-04-2014,21,0,10.8,1.3
6069,27-04-2014,22,0,9.6,1.3
6069,27-04-2014,23,0,8.8,0.6
6069,28-04-2014,0,0,8.6,1.2
6069,28-04-2014,1,0,8.2,0.6
6069,28-04-2014,2,0,6.8,0.1
6069,28-04-2014,3,0,5.6,0.1
6069,28-04-2014,4,0,4.9,0
6069,28-04-2014,5,0,4.9,0
6069,28-04-2014,6,0,7.1,0.5
6069,28-04-2014,7,0,11.1,0.4
6069,28-04-2014,8,0,14.4,0.5
6069,28-04-2014,9,0,16.2,1.5
6069,28-04-2014,10,0,17.7,1
6069,28-04-2014,11,0,18.4,1.4
6069,28-04-2014,12,0,19.6,1.9
6069,28-04-2014,13,0,19.9,1.2
6069,28-04-2014,14,0,20.1,1.2
6069,28-04-2014,15,0,20.2,1.2
6069,28-04-2014,16,0,20.4,1.1
6069,28-04-2014,17,0,20.6,1.3
6069,28-04-2014,18,0,19,2
6069,28-04-2014,19,0,17.3,0.9
6069,28-04-2014,20,0,14.8,0.7
6069,28-04-2014,21,0,13,1.1
6069,28-04-2014,22,0,12.2,0.9
6069,28-04-2014,23,0,10.9,0.3
6069,29-04-2014,0,0,8.8,0.3
6069,29-04-2014,1,0,7.9,0
6069,29-04-2014,2,0,7.7,0
6069,29-04-2014,3,0,7.3,0
6069,29-04-2014,4,0,7.6,0.5
6069,29-04-2014,5,0,8,0.7
6069,29-04-2014,6,0,9.2,1.2
6069,29-04-2014,7,0,11.3,1.9
6069,29-04-2014,8,0,13.7,2.3
6069,29-04-2014,9,0,15.4,3.1
6069,29-04-2014,10,0,16.6,3.4
6069,29-04-2014,11,0,17.6,3.5
6069,29-04-2014,12,0,18,4.2
6069,29-04-2014,13,0,18.3,4.7
6069,29-04-2014,14,0,18.3,4.6
6069,29-04-2014,15,0,18.2,4.5
6069,29-04-2014,16,0,17.8,4.6
6069,29-04-2014,17,0,17,4.4
6069,29-04-2014,18,0,16.1,3.3
6069,29-04-2014,19,0,14.1,1.9
6069,29-04-2014,20,0,11.8,1.1
6069,29-04-2014,21,0,10.5,0.9
6069,29-04-2014,22,0,9.6,0.9
6069,29-04-2014,23,0,8.7,1.2
6069,30-04-2014,0,0,8,1.2
6069,30-04-2014,1,0,7.4,1
6069,30-04-2014,2,0,6.9,0.7
6069,30-04-2014,3,0,6.3,0.8
6069,30-04-2014,4,0,5.9,0.7
6069,30-04-2014,5,0,6.5,0.9
6069,30-04-2014,6,0,7.5,1.3
6069,30-04-2014,7,0,8.1,1.6
6069,30-04-2014,8,0,9.2,2.4
6069,30-04-2014,9,0,11.5,3.2
6069,30-04-2014,10,0,13.5,3.4
6069,30-04-2014,11,0,14.7,3.8
6069,30-04-2014,12,0,15.6,4
6069,30-04-2014,13,0,14.3,3.5
6069,30-04-2014,14,0,13.5,3.6
6069,30-04-2014,15,0,14.3,4.1
6069,30-04-2014,16,0,13.9,4
6069,30-04-2014,17,0,12.9,4.3
6069,30-04-2014,18,0,11.1,4.5
6069,30-04-2014,19,0,8.8,3.8
6069,30-04-2014,20,0,7.1,4.4
6069,30-04-2014,21,0,6,3.2
6069,30-04-2014,22,0,5.3,2.7
6069,30-04-2014,23,0,5.4,2.7
