station,date,time,prec,metp,meanwv
6069,27-04-2019,17,0.2,11.7,4.2
6069,27-04-2019,18,0,11.6,3.6
6069,27-04-2019,19,0,11.1,1.9
6069,27-04-2019,20,0,9.9,1.7
6069,27-04-2019,21,0,8.9,2.5
6069,27-04-2019,22,0,8.2,1.7
6069,27-04-2019,23,0,7.5,1.7
6069,28-04-2019,0,0,7.9,2
6069,28-04-2019,1,0,7.4,1.1
6069,28-04-2019,2,0,7.2,0.8
6069,28-04-2019,3,0,7.1,0.7
6069,28-04-2019,4,0,6.7,1.1
6069,28-04-2019,5,0,6.8,0.7
6069,28-04-2019,6,0,7.4,0.8
6069,28-04-2019,7,0,8,1.2
6069,28-04-2019,8,0,9.2,1
6069,28-04-2019,9,0,11,2.7
6069,28-04-2019,10,0,12,2.8
6069,28-04-2019,11,0,12.8,3
6069,28-04-2019,12,0,13.5,3.3
6069,28-04-2019,13,0,13.6,3.7
6069,28-04-2019,14,0,13,3.5
6069,28-04-2019,15,0,13.3,3.9
6069,28-04-2019,16,0,13.6,3.2
6069,28-04-2019,17,0,13.2,3.2
6069,28-04-2019,18,0,12.9,2.9
6069,28-04-2019,19,0,11.7,2.5
6069,28-04-2019,20,0,10.4,1.8
6069,28-04-2019,21,0,10.3,1.2
6069,28-04-2019,22,0,10.1,0.9
6069,28-04-2019,23,0,9.8,1.4
6069,29-04-2019,0,0,9.4,0.9
6069,29-04-2019,1,0,9.5,1.3
6069,29-04-2019,2,0,9.5,1.5
6069,29-04-2019,3,0,9.6,1.2
6069,29-04-2019,4,0,9.6,1.2
6069,29-04-2019,5,0,9.6,1.7
6069,29-04-2019,6,0,9.9,1.7
6069,29-04-2019,7,0,11,1.6
6069,29-04-2019,8,0,12.5,2.2
6069,29-04-2019,9,0,13.7,2.2
6069,29-04-2019,10,0,14.8,2.7
6069,29-04-2019,11,0,15.8,2.9
6069,29-04-2019,12,0,16.6,3.3
6069,29-04-2019,13,0,16.9,3.7
6069,29-04-2019,14,0,17.6,3.4
6069,29-04-2019,15,0,17.9,3.3
6069,29-04-2019,16,0,17.9,3
6069,29-04-2019,17,0,17.5,2.9
6069,29-04-2019,18,0,16.4,2.6
6069,29-04-2019,19,0,15.5,0.6
6069,29-04-2019,20,0,13.3,1.4
6069,29-04-2019,21,0,11.7,1.9
6069,29-04-2019,22,0,10.7,1.8
6069,29-04-2019,23,0,10,2.1
6069,30-04-2019,0,0,9.7,2.7
6069,30-04-2019,1,0,9.5,1.9
6069,30-04-2019,2,0,8.9,1.7
6069,30-04-2019,3,0,8,1.8
6069,30-04-2019,4,0,7.5,1.3
6069,30-04-2019,5,0,7.4,1.8
6069,30-04-2019,6,0,8.8,2.3
6069,30-04-2019,7,0,11.7,2.4
6069,30-04-2019,8,0,14.4,4
6069,30-04-2019,9,0,15.6,4.8
6069,30-04-2019,10,0,16.4,4.4
6069,30-04-2019,11,0,17.7,5.2
6069,30-04-2019,12,0,18,5.4
6069,30-04-2019,13,0,17.7,5.6
6069,30-04-2019,14,0,17.1,6.1
6069,30-04-2019,15,0,16.8,5.9
6069,30-04-2019,16,0,16.2,5.5
6069,30-04-2019,17,0,15.2,5.1
6069,30-04-2019,18,0,13.8,3.8
6069,30-04-2019,19,0,12.2,3.3
6069,30-04-2019,20,0,9.9,2.9
6069,30-04-2019,21,0,8.7,3.5
6069,30-04-2019,22,0,8.2,3.7
6069,30-04-2019,23,0,7.9,3.5
