station,date,time,prec,metp,meanwv
6069,27-04-2016,12,0,4.2,5.1
6069,27-04-2016,13,0,5.1,4.4
6069,27-04-2016,14,0,5.2,4.5
6069,27-04-2016,15,0,5.4,3.8
6069,27-04-2016,16,0.5,4.5,3.4
6069,27-04-2016,17,0,4.1,3.7
6069,27-04-2016,18,0,4.8,3.2
6069,27-04-2016,19,0,4.3,3.1
6069,27-04-2016,20,0,4,2.3
6069,27-04-2016,21,3,2.9,3.3
6069,27-04-2016,22,0.7,2.6,2.2
6069,27-04-2016,23,0,2.9,2
6069,28-04-2016,0,0.1,3,1.5
6069,28-04-2016,1,0,2.9,1.9
6069,28-04-2016,2,0,2.3,2
6069,28-04-2016,3,0.1,2,1.2
6069,28-04-2016,4,0,2.5,1.7
6069,28-04-2016,5,0.2,2.5,1.3
6069,28-04-2016,6,0,3,1.5
6069,28-04-2016,7,0,3.9,1.9
6069,28-04-2016,8,0,4.7,1.8
6069,28-04-2016,9,0.9,4.4,2.1
6069,28-04-2016,10,0,4.9,2.2
6069,28-04-2016,11,0,6,2.2
6069,28-04-2016,12,0,6,2.4
6069,28-04-2016,13,0,7.2,2.6
6069,28-04-2016,14,0,7.2,2.7
6069,28-04-2016,15,0,7,3.4
6069,28-04-2016,16,0,7,2.7
6069,28-04-2016,17,1.2,5.9,1.1
6069,28-04-2016,18,0,6.2,1.5
6069,28-04-2016,19,0,4.7,1
6069,28-04-2016,20,1.1,4.3,1.8
6069,28-04-2016,21,0.2,4.3,1.8
6069,28-04-2016,22,0,3.7,1.3
6069,28-04-2016,23,0,3.2,1.7
6069,29-04-2016,0,0,2.1,1.6
6069,29-04-2016,1,0,1.5,1.7
6069,29-04-2016,2,0,1.1,1.7
6069,29-04-2016,3,0,0.9,2.4
6069,29-04-2016,4,0,0.8,2.1
6069,29-04-2016,5,0,0.7,2.4
6069,29-04-2016,6,0,1.8,4.2
6069,29-04-2016,7,0,3.3,5.5
6069,29-04-2016,8,0,5,6.5
6069,29-04-2016,9,0,6.7,7.7
6069,29-04-2016,10,0,8.1,8.8
6069,29-04-2016,11,0,8.5,9.6
6069,29-04-2016,12,0,7.4,9.1
6069,29-04-2016,13,1.4,6.2,6.1
6069,29-04-2016,14,0.6,5.1,4.7
6069,29-04-2016,15,1.6,5,4.7
6069,29-04-2016,16,1.5,4.5,5.2
6069,29-04-2016,17,0,4.5,4.3
6069,29-04-2016,18,0.6,4.6,3.7
6069,29-04-2016,19,0,4.6,4.5
6069,29-04-2016,20,0,4.2,4.4
6069,29-04-2016,21,0,4,4.4
6069,29-04-2016,22,0.4,4.3,4.4
6069,29-04-2016,23,0.7,3.9,2.6
6069,30-04-2016,0,0.1,4,3.1
6069,30-04-2016,1,0,4.2,4.9
6069,30-04-2016,2,0,3.2,4.2
6069,30-04-2016,3,0,3.3,3.9
6069,30-04-2016,4,0,4.7,5.3
6069,30-04-2016,5,0,5.4,6
6069,30-04-2016,6,0,5.2,5.7
6069,30-04-2016,7,0,5.4,4.6
6069,30-04-2016,8,0,6.3,4.9
6069,30-04-2016,9,0,7.6,5.6
6069,30-04-2016,10,0,8.3,5.5
6069,30-04-2016,11,0,9.2,6.4
6069,30-04-2016,12,0,10.3,7
6069,30-04-2016,13,0,10.4,5.9
6069,30-04-2016,14,0,10.8,4.8
6069,30-04-2016,15,0,10.5,4.3
6069,30-04-2016,16,0,10.5,4.3
6069,30-04-2016,17,0,9.8,3.8
6069,30-04-2016,18,0,9.4,3.7
6069,30-04-2016,19,0,8.3,3.1
6069,30-04-2016,20,0,6.6,1.6
6069,30-04-2016,21,0,5.5,1.6
6069,30-04-2016,22,0,4.5,0.8
6069,30-04-2016,23,0,3.4,0.7
