"par.set","country","inst","man.source","app.mthd","ct.grp","n.obs","ct.mean","er.mean","MBE","MAE","RMSE","ME"
"e","DK",104,"pig","bsth","(0,24]",39,10.3662512820513,0.0573497512820513,0.00474960037667395,0.0276430287987677,0.037417041266483,0.338417171229256
"e","DK",104,"pig","bsth","(24,48]",15,41.7400666666667,0.100746466666667,0.00256249091962781,0.0432678457862444,0.0586013628437433,0.0574018734607213
"e","DK",104,"pig","bsth","(48,72]",4,49.4585,0.19399725,-0.0818535201002842,0.0989040200635865,0.125497456454539,-0.823438981760954
"e","DK",104,"pig","bsth","(72,96]",11,94.547,0.121556090909091,0.0188728041555928,0.047464227917367,0.0601494845102288,0.157673324995838
"e","DK",104,"pig","bsth","(96,120]",6,96.375,0.176228166666667,-0.0326968715442198,0.0874963553711379,0.11122991637694,-0.0606447374639885
"e","DK",104,"pig","bsth","(144,168]",10,165.277,0.1185501,0.0696259243706173,0.0696259243706173,0.0824459013826996,-1.33809445482961
"e","DK",104,"pig","bsth","(168,192]",7,169.522857142857,0.217899285714286,-0.0214918649965262,0.105901234951383,0.114257081673936,-0.0334840857242158
"e","DK",204,"cat","bsth","(0,24]",5,7.83622,0.1469872,0.0463092135377888,0.0489399183228247,0.0681169830605149,0.565566991638765
"e","DK",204,"cat","bsth","(24,48]",1,25.333,0.1054,-0.00725156572901324,0.00725156572901324,0.00725156572901324,-Inf
"e","DK",204,"cat","bsth","(48,72]",2,50.283,0.249745,0.0015471830919475,0.0015471830919475,0.00159500090491653,0.999854246964134
"e","DK",204,"cat","bsth","(72,96]",2,72.608,0.265495,0.00665607300167669,0.00665607300167669,0.00754847183740134,0.996664199019667
"e","DK",204,"cat","bsth","(96,120]",1,96.917,0.14634,0.0109026539762123,0.0109026539762123,0.0109026539762123,-Inf
"e","DK",204,"cat","bsth","(144,168]",2,145.32,0.290655,0.0249512506548414,0.0249512506548414,0.0269874936381893,0.957282577822012
"e","DK",204,"cat","bsth","(168,192]",1,168.03,0.42757,0.0170484245676839,0.0170484245676839,0.0170484245676839,-Inf
"e","DK",204,"cat","os","(0,24]",18,7.92778888888889,0.0892422222222222,-0.0507555479727579,0.0549404108743006,0.0830956883229429,0.0268604537317818
"e","DK",204,"cat","os","(24,48]",3,24.889,0.0499696666666667,-0.0142781625040268,0.0142781625040268,0.0193447551880928,-0.876493847589219
"e","DK",204,"cat","os","(48,72]",9,54.6944444444444,0.202530222222222,-0.118755470139345,0.123446901085428,0.157098854336965,-0.794897178529732
"e","DK",204,"cat","os","(72,96]",6,76.3638333333333,0.124182166666667,-0.030917198723352,0.0495025395384985,0.0755202834672158,-0.00157695572709171
"e","DK",204,"cat","os","(96,120]",2,96.7915,0.07545,0.0243496242042487,0.0243496242042487,0.0243727889148374,-29.2420307738528
"e","DK",204,"cat","os","(120,144]",1,143.07,0.33619,-0.190225497969435,0.190225497969435,0.190225497969435,-Inf
"e","DK",204,"cat","os","(144,168]",9,152.602222222222,0.203998111111111,-0.0526834242766392,0.108948182201836,0.128569514127441,-0.149669069989638
"e","DK",204,"cat","os","(168,192]",1,168.08,0.30223,-0.140081562559955,0.140081562559955,0.140081562559955,-Inf
"e","DK",204,"pig","bsth","(0,24]",22,9.02351818181818,0.0670931181818182,-0.0193035297147833,0.0289650514690656,0.034672179808989,0.299033296609361
"e","DK",204,"pig","bsth","(24,48]",2,24.5585,0.0834335,-0.0126863196735266,0.0486459990466952,0.0502730139350127,0.377852410423771
"e","DK",204,"pig","bsth","(48,72]",9,64.2647777777778,0.142166777777778,-0.0344831573182491,0.0625165287561806,0.0681111158496311,-0.140019971335653
"e","DK",204,"pig","bsth","(72,96]",2,72.4165,0.189745,-0.0476318855206142,0.0476318855206142,0.0477707045784458,-41.9995768125032
"e","DK",204,"pig","bsth","(96,120]",3,98.6056666666667,0.225526666666667,-0.0750131717062148,0.0750131717062148,0.083398891253943,-13.0073516699285
"e","DK",204,"pig","bsth","(144,168]",3,166.846666666667,0.24739,-0.0368132293790263,0.0439264094677992,0.0627097478102921,-4.34607684681449
"e","DK",204,"pig","bsth","(168,192]",5,174.93,0.137685,0.0637046276046723,0.0637046276046723,0.0762927906378954,-0.063518830651389
"e","DK",205,"cat","bsth","(0,24]",18,9.62966666666667,0.142874166666667,0.00517357353012325,0.0262273295221104,0.0333663738206734,0.889851407495909
"e","DK",205,"cat","bsth","(24,48]",4,46.4415,0.2811025,-0.0480918691196556,0.0579677577224396,0.0658453383211774,0.486541471111916
"e","DK",205,"cat","bsth","(48,72]",4,60.075,0.286105,-0.0588116610486318,0.0652194126929113,0.0764939018023465,-0.00370360251141033
"e","DK",205,"cat","bsth","(72,96]",4,73.0415,0.384505,-0.0741968578110661,0.0741968578110661,0.0797897887289823,-7.5128675919777
"e","DK",205,"cat","bsth","(120,144]",2,141.07,0.41179,-0.069277235873032,0.069277235873032,0.0799708566304482,-3.00709767698215
"e","DK",205,"cat","bsth","(144,168]",4,165.365,0.3235975,-0.0297954730603556,0.0512994663566746,0.0574703470958428,0.640683265537873
"e","DK",205,"cat","os","(0,24]",10,7.410074,0.0677551,-0.0423736101246543,0.0423736101246543,0.050609804740045,-0.32092663439651
"e","DK",205,"cat","os","(24,48]",2,24.117,0.097358,-0.054970939165705,0.054970939165705,0.0549728889704702,-14096.2739610652
"e","DK",205,"cat","os","(48,72]",4,49.425,0.14924,-0.0782908104908239,0.0782908104908239,0.0788048718374016,-93.1914604922406
"e","DK",205,"cat","os","(72,96]",4,74.5,0.16999,-0.0799368558280758,0.0799368558280758,0.0802192262661046,-104.09654098984
"e","DK",205,"cat","os","(120,144]",2,143.33,0.187605,-0.0470737123245672,0.0470737123245672,0.0470888778483423,-1551.74761787511
"e","DK",205,"cat","os","(144,168]",2,166.97,0.179525,-0.0294998995581494,0.0294998995581494,0.0314753029999856,-7.224902933803
"e","DK",205,"pig","bsth","(0,24]",58,8.15057931034483,0.0590644068965517,-0.0186787640530349,0.0287868096926937,0.0554148098636161,0.0427299017228676
"e","DK",205,"pig","bsth","(24,48]",12,38.586,0.145942333333333,-0.0714036318137394,0.0794398255792418,0.119104022250489,-0.581628629327599
"e","DK",205,"pig","bsth","(48,72]",16,57.358375,0.1231381875,-0.0289261903299405,0.0434252557100651,0.0746762555220193,-0.30211571682112
"e","DK",205,"pig","bsth","(72,96]",12,75.0416666666667,0.196365916666667,-0.0858953669658069,0.0915950654790338,0.137413924796475,-0.667672781697104
"e","DK",205,"pig","bsth","(120,144]",12,140.421666666667,0.137537166666667,0.0208628729017699,0.053706258989035,0.0596977662599978,-0.536081178827807
"e","DK",205,"pig","bsth","(144,168]",6,159.043333333333,0.301978333333333,-0.118565582033259,0.120225382101458,0.148364083881737,-1.26650317941386
"e","DK",205,"pig","os","(0,24]",18,5.99447777777778,0.0261213888888889,-0.0171661137631756,0.0171661137631756,0.0187564738585333,-1.05374669043144
"e","DK",205,"pig","os","(24,48]",8,35.32475,0.052464375,-0.0154571372371175,0.0154714886429231,0.0174271097377239,0.0275889701310773
"e","DK",205,"pig","os","(48,72]",4,60.25,0.063231,-0.00794367523159527,0.0120243523835769,0.0137339917374449,0.426311047189963
"e","DK",205,"pig","os","(72,96]",4,76.825,0.0695,-0.00107030761765412,0.0135443724661651,0.0153868356024689,0.470786671837802
"e","DK",205,"pig","os","(120,144]",4,139.865,0.0961855,0.0389725575803949,0.0389725575803949,0.0413963334420711,-5.25434099012882
"e","DK",205,"pig","os","(144,168]",2,146.65,0.0574975,0.0445994614231503,0.0445994614231503,0.0476296836593009,-7.1173211851366
"e","FR",208,"cat","bc","(0,24]",240,12.2,0.0790578875,0.0413603865943503,0.0609891461376387,0.072116248495575,-1.38563895900281
"e","FR",208,"cat","bc","(24,48]",144,36.25,0.137793770833333,0.0340640090525957,0.0340640090525957,0.0461663184844163,-1.26916798685568
"e","FR",208,"cat","bc","(48,72]",144,60.25,0.173824722222222,0.0301652990434355,0.0325698782748489,0.0537832560870599,-12.6670294902997
"e","FR",208,"cat","bc","(72,96]",144,84.25,0.194100833333333,0.0407732240887293,0.0436978580291247,0.0737589353990145,-25.559791304745
"e","FR",208,"cat","bc","(96,120]",144,108.25,0.218681527777778,0.0458306304808858,0.0533686263725767,0.0865682216089869,-18.7288028650557
"e","FR",208,"cat","bc","(120,144]",144,132.25,0.240369513888889,0.0525498790357623,0.0607122079885294,0.0986327586296102,-10.8290463315228
"e","FR",208,"cat","bc","(144,168]",144,156.25,0.267126180555556,0.0531492620844256,0.0734445965581647,0.111139471261336,-6.38774636656671
"e","FR",208,"cat","bsth","(0,24]",48,12.5,0.146417625,0.00236314897814917,0.00592373141052778,0.00698381927574635,0.974091446243734
"e","FR",208,"cat","bsth","(24,48]",48,36.5,0.233855625,-0.0209739866338267,0.0209739866338267,0.0219710387500858,-1.88962355680826
"e","FR",208,"cat","bsth","(48,72]",48,60.5,0.266080625,-0.0341433041507532,0.0341433041507532,0.0368981672126896,-5.06997546926137
"e","FR",208,"cat","bsth","(72,96]",48,84.5,0.282605833333333,-0.0361877736666304,0.0361877736666304,0.040214300915117,-4.11935751744031
"e","FR",208,"cat","bsth","(96,120]",48,108.5,0.294874791666667,-0.0347300722543525,0.0347300722543525,0.0399846647570421,-3.08506611789198
"e","FR",208,"cat","bsth","(120,144]",48,132.5,0.306352291666667,-0.0328465812666416,0.0328465812666416,0.0394060358729484,-2.21715410102796
"e","FR",208,"cat","bsth","(144,168]",48,156.5,0.320176458333333,-0.0335764353719651,0.0335764353719651,0.0416222212683803,-1.85976954921287
"e","FR",208,"cat","ts","(0,24]",48,12.25,0.0341547297435417,-0.0198304793695703,0.0209289893462768,0.0237432119276163,-0.377569738660323
"e","FR",208,"cat","ts","(24,48]",48,36.25,0.067434375,-0.0253290041832408,0.0253290041832408,0.0255979425244471,-28.5801933193332
"e","FR",208,"cat","ts","(48,72]",48,60.25,0.0790465625,-0.00823681711333255,0.00837056213809259,0.0100022394544173,-12.9970808155237
"e","FR",208,"cat","ts","(72,96]",48,84.25,0.087977625,0.011880807734717,0.011880807734717,0.0130540245390753,-18.2464503964372
"e","FR",208,"cat","ts","(96,120]",48,108.25,0.0956169583333333,0.0317725984627788,0.0317725984627788,0.0323300617641038,-303.977393248304
"e","FR",208,"cat","ts","(120,144]",48,132.25,0.099164,0.0547397980520854,0.0547397980520854,0.0551921060737902,-11888.2212000112
"e","FR",208,"cat","ts","(144,168]",29,151.5,0.10024975862069,0.0744317398021466,0.0744317398021466,0.0745491100096658,-61640.6790222926
"e","IE",212,"cat","bc","(0,24]",32,8.0071875,0.3143465625,0.0641216374426522,0.121001473076627,0.138970998061734,-0.102655149288918
"e","IE",212,"cat","bc","(24,48]",6,39.995,0.498075,-0.0534123672558455,0.105572032511706,0.123881269078018,-0.110484677598106
"e","IE",212,"cat","bc","(48,72]",2,48.04,0.45322,-0.00267935010146331,0.0637103366132659,0.0637666520082547,-0.000208668608937757
"e","IE",212,"cat","bc","(72,96]",6,95.965,0.570081666666667,-0.0523264466717648,0.105685777072557,0.118495603630488,-0.260429366944399
"e","IE",212,"cat","bc","(144,168]",6,167.955,0.606056666666667,-0.00493775347663862,0.104810401962694,0.121360278325785,-0.0152678926641399
"e","IE",212,"cat","ts","(0,24]",83,6.72831325301205,0.237596460240964,-0.098350972191134,0.130950837166966,0.200170931818936,-0.0634218454619202
"e","IE",212,"cat","ts","(24,48]",21,36.5833333333333,0.425429047619048,-0.0972146685946526,0.149660746098386,0.21645721566762,-0.321433994838974
"e","IE",212,"cat","ts","(48,72]",11,48.0845454545455,0.37557,-0.0281337031380664,0.0905577462865006,0.142132456922118,-0.0966573804408748
"e","IE",212,"cat","ts","(72,96]",12,95.9533333333333,0.53832,-0.166880503633212,0.200097144688976,0.261499360928795,-0.692401205119614
"e","IE",212,"cat","ts","(96,120]",3,104.14,0.508606666666667,-0.123952925581268,0.132318280970147,0.218197283691274,-0.549919505928531
"e","IE",212,"cat","ts","(120,144]",7,120.06,0.452504285714286,-0.022545909805077,0.0904649017347002,0.117973312993496,-0.260712132587882
"e","IE",212,"cat","ts","(144,168]",12,167.953333333333,0.592279166666667,-0.162936766642067,0.198112993402256,0.253874698975924,-0.763341509412471
"e","IE",212,"cat","ts","(168,192]",10,168.097,0.541365,-0.093800740672248,0.122291952704351,0.1783208945376,-0.524005775057646
"e","IE",212,"pig","bsth","(0,24]",61,5.70114754098361,0.0453910229508197,-9.06518704328789e-05,0.0189307137843511,0.0225466770405168,0.415798496904685
"e","IE",212,"pig","bsth","(24,48]",19,34.1384210526316,0.113206947368421,-0.0337604903090823,0.0337604903090823,0.036990404286491,-3.49525358312763
"e","IE",212,"pig","bsth","(48,72]",10,48.098,0.129774,-0.0286766794080008,0.0286766794080008,0.0305180849443321,-10.0636385154421
"e","IE",212,"pig","bsth","(72,96]",8,95.97375,0.13514,0.0128078558908161,0.0212826797763176,0.0238664952196143,-1.34782142995156
"e","IE",212,"pig","bsth","(96,120]",10,96.13,0.137478,0.0166469046365633,0.0193524730335235,0.0218477033465026,-4.29730757345537
"e","IE",212,"pig","bsth","(144,168]",5,167.958,0.13366,0.0854037399936941,0.0854037399936941,0.0901388535458978,-24.2516644272298
"e","IE",212,"pig","bsth","(168,192]",13,168.13,0.141239230769231,0.0884949062171228,0.0884949062171228,0.0905575619766148,-102.550950129807
"e","NL",106,"cat","bc","(0,24]",185,7.1,0.460863086486486,7.02477069502012e-05,0.135496251881045,0.171360803679379,0.392384803710877
"e","NL",106,"cat","bc","(24,48]",31,46.2741935483871,0.677593225806452,-0.080635066981783,0.168063611332019,0.214702934828652,-0.841304599463196
"e","NL",106,"cat","bc","(48,72]",32,69.475,0.703514375,-0.0957913258916494,0.18290213481823,0.231386618684152,-0.902082605631582
"e","NL",106,"cat","bc","(72,96]",26,93.7384615384615,0.696821538461538,-0.0768507962192779,0.177532811123064,0.224518644919125,-0.634820611159399
"e","NL",106,"cat","bc","(96,120]",4,96.775,0.7525125,-0.057483607045542,0.115540027723949,0.149643589140975,-2.35631307604742
"e","NL",106,"cat","bsth","(0,24]",18,6.85,0.283613888888889,-0.0218801561570043,0.05260732590026,0.0670138215669609,0.798414822819075
"e","NL",106,"cat","bsth","(24,48]",3,45.9,0.418016666666667,0.0613179464302046,0.0700660591103808,0.0829085474260582,0.250713222562341
"e","NL",106,"cat","bsth","(48,72]",3,69.6333333333333,0.427353333333333,0.0684178173674021,0.0713354086267544,0.0884880964851705,0.0718241355660669
"e","NL",106,"cat","bsth","(72,96]",3,93.5,0.43269,0.072637325355942,0.072637325355942,0.0885765420834545,0.0758180403641504
"e","NL",106,"cat","os","(0,24]",122,7.16639344262295,0.0409188245901639,0.0138210398629091,0.035972581755624,0.0515000792084826,-0.914730929471094
"e","NL",106,"cat","os","(24,48]",22,44.0772727272727,0.0949590909090909,0.0294558201276453,0.073107454913715,0.0824581521702291,-1.5196014048739
"e","NL",106,"cat","os","(48,72]",22,67.9363636363636,0.115818863636364,0.0177445098147811,0.0771657223750295,0.0853751770642413,-0.77706553745625
"e","NL",106,"cat","os","(72,96]",17,92.4529411764706,0.0946480588235294,0.0669652159671617,0.0773113002476605,0.0870163383271186,-3.48571902297031
"e","NL",106,"cat","os","(96,120]",6,96.3333333333333,0.166152333333333,-0.018806019691826,0.0936089458632144,0.098891801497292,-0.690709196835474
"e","NL",106,"cat","ts","(0,24]",101,7.0950495049505,0.111744035643564,0.0278018416893918,0.0563619932309925,0.0813403450450862,0.0948825382756311
"e","NL",106,"cat","ts","(24,48]",17,46.0529411764706,0.245396058823529,0.0748960909533657,0.103767967760726,0.13294100274702,-0.574052842557968
"e","NL",106,"cat","ts","(48,72]",18,69.8888888888889,0.267231666666667,0.0851588386744637,0.117304648031085,0.145023342600987,-0.741170165002616
"e","NL",106,"cat","ts","(72,96]",9,95.1444444444444,0.285513333333333,0.0265852457161438,0.0879749107711239,0.104845048192529,0.299373901680259
"e","NL",106,"cat","ts","(96,120]",4,96.775,0.394995,0.0379735094534249,0.0921178708099354,0.100547052336865,-22.0461482360837
"e","NL",106,"pig","bc","(0,24]",29,7.28965517241379,0.466813103448276,-0.0140582913590094,0.158544431737157,0.188256385511641,0.0708852147620748
"e","NL",106,"pig","bc","(24,48]",8,39.25,0.55654,0.0762969262123169,0.265324236514559,0.278373334180652,-0.426970220524219
"e","NL",106,"pig","bc","(48,72]",4,66.725,0.5669975,0.0960093296227073,0.234226370763262,0.253895975630791,-1.2351149923129
"e","NL",106,"pig","bc","(72,96]",3,90.0666666666667,0.730363333333333,-0.106555712699543,0.190479006064677,0.196652588895266,-4.52842177944989
"e","NL",106,"pig","os","(0,24]",11,7.88181818181818,0.0391824545454545,0.0310158194565694,0.0356392857825906,0.0518645305611668,-3.47509707954734
"e","NL",106,"pig","os","(24,48]",3,40.1666666666667,0.0629993333333333,0.149203887224653,0.149203887224653,0.156422861288985,-17.7539560466505
"e","NL",106,"pig","os","(48,72]",2,70.25,0.0810035,0.15488638968764,0.15488638968764,0.16138997329605,-22.9230940515774
"e","NL",106,"pig","os","(72,96]",1,93.7,0.057016,0.208991032960958,0.208991032960958,0.208991032960958,-Inf
"e","NL",106,"pig","ts","(0,24]",18,7.13888888888889,0.0856532388888889,-0.0331932077829793,0.0422285067107401,0.0586594944257607,0.174048751726235
"e","NL",106,"pig","ts","(24,48]",4,41.95,0.1572155,0.0225435863717854,0.0696277006836393,0.0713176120845435,0.38169962768357
"e","NL",106,"pig","ts","(48,72]",2,70.45,0.23551,0.00527012677085895,0.0769529974942265,0.0771332487292436,-0.0716528425974696
"e","NL",106,"pig","ts","(72,96]",1,82.3,0.084905,0.135439804135113,0.135439804135113,0.135439804135113,-Inf
"e","NL",210,"cat","bc","(0,24]",18,7.11833333333333,0.391842444444444,0.159501246940344,0.192368666550757,0.222656610296641,0.0476738329326141
"e","NL",210,"cat","bc","(24,48]",4,43.3225,0.6386725,0.0506687191520482,0.189792265385061,0.200847924351013,0.211223119514591
"e","NL",210,"cat","bc","(48,72]",3,70.4333333333333,0.571176666666667,0.121953764685407,0.210503473584229,0.222708466753739,-0.0523146268160253
"e","NL",210,"cat","bc","(72,96]",3,94.3733333333333,0.580136666666667,0.124429348514856,0.22110757072377,0.232065077144405,-0.0731124224947115
"e","NL",210,"cat","bc","(96,120]",1,118.21,0.88583,-0.142061716304732,0.142061716304732,0.142061716304732,-Inf
"e","NL",210,"cat","bc","(120,144]",1,142.04,0.89405,-0.14240904939123,0.14240904939123,0.14240904939123,-Inf
"e","NL",210,"cat","bc","(168,192]",1,171.85,0.89405,-0.132916694713403,0.132916694713403,0.132916694713403,-Inf
"e","NL",214,"cat","bc","(0,24]",168,7.16607142857143,0.51239925,0.0180829816648703,0.147043255928996,0.190988837848501,0.271554526015843
"e","NL",214,"cat","bc","(24,48]",27,43.162962962963,0.740106296296296,-0.125574318760045,0.188454302684068,0.219088667985976,-1.66074411862231
"e","NL",214,"cat","bc","(48,72]",28,64.8857142857143,0.760161785714286,-0.088442101379968,0.175070873350173,0.204084285181162,-1.30325616024459
"e","NL",214,"cat","bc","(72,96]",23,85.4869565217391,0.792750434782609,-0.134803828527,0.185719833003594,0.212793390148181,-1.35474014753419
"e","NL",214,"cat","bc","(96,120]",10,97.07,0.794513,-0.123143620082981,0.161005372392253,0.186903283237332,-0.453454019083317
"e","NL",214,"cat","os","(0,24]",212,7.47594339622642,0.0868237967924528,-0.0219475597691627,0.0480143517822706,0.069364051981247,0.366186397497266
"e","NL",214,"cat","os","(24,48]",37,40.3351351351351,0.173312567567568,-0.0466919197909418,0.0799481890290633,0.0987467476980185,0.254693687617001
"e","NL",214,"cat","os","(48,72]",42,61.9904761904762,0.167951857142857,-0.0196585535132075,0.0929780713847977,0.112749631609982,0.241950611620437
"e","NL",214,"cat","os","(72,96]",32,84.009375,0.178533125,-0.0295523360519178,0.0956450527102109,0.119398134303696,0.217400709106542
"e","NL",214,"cat","os","(96,120]",23,97.1652173913044,0.165458826086957,0.00221732804335304,0.0876340041948165,0.111530394672509,0.108519569867811
"e","NL",214,"cat","ts","(0,24]",10,8.38,0.05004218,0.0594084946579979,0.0610619686860967,0.0868556831350448,-8.88822527526555
"e","NL",214,"cat","ts","(24,48]",2,47.2,0.085099,0.227550498092917,0.227550498092917,0.227833854344435,-809.256184773697
"e","NL",214,"cat","ts","(48,72]",2,71.25,0.088204,0.25250502786051,0.25250502786051,0.252699359438461,-1524.92778082088
"e","NL",214,"cat","ts","(72,96]",2,94.75,0.0912,0.266508982050885,0.266508982050885,0.266613900744073,-3930.6881740766
"e","UK",202,"cat","bsth","(0,24]",166,7.0566265060241,0.0734816451807229,0.0175059425447399,0.0425759762081223,0.0564497765061828,-0.347852404957894
"e","UK",202,"cat","bsth","(24,48]",40,39.5175,0.15462445,-0.00859355315749624,0.0623856253595884,0.0803038035444073,-0.507465319719644
"e","UK",202,"cat","bsth","(48,72]",19,50.3447368421053,0.189951315789474,-0.0210554655991552,0.0771624953635308,0.0944858253339835,-0.359298292656774
"e","UK",202,"cat","bsth","(72,96]",41,93.8926829268293,0.191900170731707,-0.0145543468989823,0.0727326018847492,0.0905485076860712,-0.271751924724301
"e","UK",202,"cat","bsth","(96,120]",5,101.8,0.1797448,-0.00383296716339877,0.0720386239381515,0.0823455845397114,0.301749648307007
"e","UK",202,"cat","bsth","(120,144]",23,140.973913043478,0.214140130434783,-0.0147615957071346,0.0743029482698265,0.0943811494743526,0.0385818363237241
"e","UK",202,"cat","bsth","(144,168]",21,145.138095238095,0.178519238095238,0.0312724649196613,0.0924981336669807,0.104039421477791,-1.18352661073805
"e","UK",202,"cat","ts","(0,24]",105,9.30095238095238,0.0826464647619048,-0.0208102840589059,0.0381006143519633,0.0540022139555234,0.520926770005673
"e","UK",202,"cat","ts","(24,48]",42,37.4071428571429,0.140746666666667,-0.0316014512510277,0.0543727403362013,0.0773559710221805,0.434172012722135
"e","UK",202,"cat","ts","(48,72]",44,60.2886363636364,0.170602204545455,-0.0317383368140266,0.0640411074486548,0.102538702691479,0.408147528009061
"e","UK",202,"cat","ts","(72,96]",23,73.8521739130435,0.194150304347826,-0.0338888596627464,0.0889754953154203,0.140296169844424,0.359643293854089
"e","UK",202,"cat","ts","(96,120]",23,117.852173913043,0.178549347826087,0.00323682185402411,0.0648152287859011,0.0903815965479849,0.437303964467569
"e","UK",202,"cat","ts","(120,144]",23,122.034782608696,0.20703,-0.0114765285001935,0.0904870967947193,0.135234659337683,0.312307972525409
"e","UK",202,"cat","ts","(144,168]",32,165.565625,0.18787603125,0.0305582165134685,0.0757040152292728,0.0954989805132511,0.34520623409881
"e","UK",202,"cat","ts","(168,192]",14,169.564285714286,0.220016857142857,-0.00127547578053715,0.108609518896681,0.164908474654354,0.277349069577039
"e","UK",202,"pig","bsth","(0,24]",57,4.3,0.0354197257894737,-0.00227392471357433,0.0214738376542979,0.0319519529348088,0.188452759355045
"e","UK",202,"pig","bsth","(24,48]",19,29.8526315789474,0.0739552473684211,-0.00939272866025216,0.0346754289469661,0.0493855925974429,0.0432229056825578
"e","UK",202,"pig","bsth","(48,72]",14,49.8642857142857,0.0913157571428571,-0.00591336449147294,0.0441405081317703,0.0578754693140344,0.0501876530204544
"e","UK",202,"pig","bsth","(72,96]",9,94.0666666666667,0.111086222222222,0.0170202160262846,0.0445798105389716,0.0529981134038392,0.055509156130837
"e","UK",202,"pig","bsth","(96,120]",9,98.6666666666667,0.111049222222222,0.0163347827645352,0.0594630204939898,0.0678056807171072,0.080587804983973
"e","UK",202,"pig","bsth","(120,144]",9,142.733333333333,0.141868555555556,0.0336636816927965,0.0555106332769281,0.0671829928685548,-0.259096794125221
"e","UK",202,"pig","bsth","(144,168]",9,147.922222222222,0.104873777777778,0.0607395787947105,0.0895355681071496,0.0957564062273331,-0.528379180136927
"EF 2008","CH",207,"cat","bc","(0,24]",277,6.96423671480144,0.141150106498195,0.111979995949521,0.113246728687037,0.148007137549924,-1.5478713410958
"EF 2008","CH",207,"cat","bc","(24,48]",115,34.6387739130435,0.230490956521739,0.237027616255052,0.237027616255052,0.243929135069574,-6.10298514815614
"EF 2008","CH",207,"cat","bc","(48,72]",23,52.7354347826087,0.237946086956522,0.267959046978386,0.267959046978386,0.273175298795916,-3.39322204803332
"EF 2008","CH",207,"cat","bc","(72,96]",3,82.8666666666667,0.454346666666667,0.305146414246222,0.305146414246222,0.305153570811305,-381598.269652104
"EF 2008","CH",207,"cat","bc","(96,120]",4,108.2,0.461145,0.306343183855892,0.306343183855892,0.306346075776636,-78269.192984922
"EF 2008","CH",207,"cat","bsth","(0,24]",142,7.6614438028169,0.0577338253521127,0.113529392305023,0.113529392305023,0.131471378586647,-6.41403090828077
"EF 2008","CH",207,"cat","bsth","(24,48]",45,32.8487333333333,0.109463911111111,0.166254960095187,0.166254960095187,0.173999356449593,-5.95292220766515
"EF 2008","CH",207,"cat","bsth","(48,72]",17,56.6598235294118,0.152029411764706,0.134673213685656,0.134673213685656,0.138424084875403,-2.54611746032788
"EF 2008","CH",207,"cat","bsth","(72,96]",3,76.517,0.201216666666667,0.124431305193058,0.124431305193058,0.126131605912093,-8.90883308579049
"EF 2008","CH",207,"cat","os","(0,24]",8,10.125,0.047273,0.147207392548175,0.147207392548175,0.152972676702613,-282.269848284511
"EF 2008","CH",207,"cat","os","(24,48]",8,36.779125,0.063516,0.184913155426982,0.184913155426982,0.18491573949979,-8185.53358709484
"EF 2008","CH",207,"cat","ts","(0,24]",54,7.81443481481482,0.04909008,0.112847781339961,0.112847781339961,0.125385500616799,-13.276612806045
"EF 2008","CH",207,"cat","ts","(24,48]",25,35.07112,0.08790132,0.165043413525148,0.165043413525148,0.166851072598867,-58.4287321344897
"EF 2008","CH",207,"cat","ts","(48,72]",5,53.1498,0.0855212,0.133367294076431,0.133367294076431,0.136568488801133,-98.5794740034373
"EF 2008","CH",207,"pig","bc","(0,24]",58,6.66436310344828,0.0680149724137931,0.0470112614130071,0.0539960805936826,0.084844507444712,-5.25225143900681
"EF 2008","CH",207,"pig","bc","(24,48]",29,35.437275862069,0.108222724137931,0.137904244399584,0.137904244399584,0.160165133490905,-56.3528757930782
"EF 2008","CH",207,"pig","bc","(48,72]",5,51.7734,0.123424,0.238140505298367,0.238140505298367,0.240338295303365,-233.886007741402
"EF 2008","DK",104,"cat","bsth","(0,24]",6,9.69438333333333,0.0828356333333333,0.090775826772085,0.090775826772085,0.113055968758557,-1.07761233256216
"EF 2008","DK",104,"cat","bsth","(24,48]",1,47.167,0.06707,0.269315110922353,0.269315110922353,0.269315110922353,-Inf
"EF 2008","DK",104,"cat","bsth","(48,72]",1,49.25,0.35363,0.0392553276423177,0.0392553276423177,0.0392553276423177,-Inf
"EF 2008","DK",104,"cat","bsth","(72,96]",2,95.292,0.259175,0.135112598051996,0.135112598051996,0.185934883230744,-0.43408408266741
"EF 2008","DK",104,"cat","bsth","(144,168]",2,167.71,0.295915,0.113240943376686,0.136986627359506,0.177732516248923,-0.168844048496355
"EF 2008","DK",104,"pig","bc","(0,24]",18,13.0611111111111,0.0878151666666667,0.0291638132991874,0.0391636726651767,0.0516997472253252,-4.28176971433811
"EF 2008","DK",104,"pig","bc","(24,48]",9,45.2611111111111,0.11897,0.0954130022546173,0.0954130022546173,0.100766927111899,-11.6645975604765
"EF 2008","DK",104,"pig","bc","(72,96]",9,94.4377777777778,0.134363555555556,0.119123458787024,0.119123458787024,0.123804513261752,-13.5010968303293
"EF 2008","DK",104,"pig","bc","(144,168]",8,165.08,0.147276375,0.129227409555026,0.129227409555026,0.136770753440708,-17.7594048951294
"EF 2008","DK",104,"pig","bc","(168,192]",1,172.05,0.20539,0.0444480913886784,0.0444480913886784,0.0444480913886784,-Inf
