"decade","app.timing","app.timing.d","app.mthd","crop.status","app.mthd.d","incorp.timing","man.trt","man.source","man.descrip.d","man.source.d","id","incorp","crop.status.d","incorp.timing.d","EF.2008","EF.2008.source","notes.inputs","man.dm","man.ph","man.tn","man.tan","man.source.pig","t.incorp","incorp.deep","incorp.shallow","crop","crop.hght","crop.notes","grass.hght","cereal.hght","bsth.cereal.hght","month.start","month.end","date.notes","air.temp","wind.2m","rain.rate","app.mthd.bc","app.mthd.os","app.mthd.cs","app.rate","tan.app","app.rate.ni","ct","id1","emis","EF","emis.def","EF.def","man.trt.nm","incorp.nm","EF.rel","EFp"
2000,"Spring-summer","Forår-sommer","Broadcast","+","Bredspredning","None","None","Cattle","Ikke behandlet gylle","Kvæg","0033-2000","None","+",NA,NA,NA,NA,6.4,7,3.4,2,0,NA,FALSE,FALSE,"Cereal and grass",15,NA,10,15,0,4,8,NA,14.34,3.22,0.09,1,0,0,30,60,30,168,33,28,0.47,21,0.35,"No treatment","No incorp.",-9.61538461538461,47
2000,"Late summer-autumn","Sensommer-efterår","Broadcast","+","Bredspredning","None","None","Cattle","Ikke behandlet gylle","Kvæg","0034-2000","None","+",NA,NA,NA,NA,6.4,7,3.4,2,0,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",16.7,3.105,0.09,1,0,0,30,60,30,168,34,28,0.47,23,0.38,"No treatment","No incorp.",-11.3207547169811,47
2000,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","< 12 hours","None","Cattle","Ikke behandlet gylle","Kvæg","0035-2000","Deep","-","< 12 timer",NA,NA,NA,6.4,7,3.4,2,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",16.7,3.105,0.09,1,0,0,30,60,30,168,35,20,0.33,19,0.31,"No treatment","Deep incorp.",-17.5,33
2000,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","> 12 hours","None","Cattle","Ikke behandlet gylle","Kvæg","0036-2000","Deep","-","> 12 timer",NA,NA,NA,6.4,7,3.4,2,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",16.7,3.105,0.09,1,0,0,30,60,30,168,36,20,0.33,19,0.31,"No treatment","Deep incorp.",-17.5,33
2000,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","None","None","Cattle","Ikke behandlet gylle","Kvæg","0037-2000","None","-",NA,NA,NA,NA,6.4,7,3.4,2,0,NA,FALSE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",16.7,3.105,0.09,1,0,0,30,60,30,168,37,28,0.47,23,0.38,"No treatment","No incorp.",-11.3207547169811,47
2000,"March","Marts","Closed slot injection","-","Sortjordsnedfældning","None","None","Pig","Ikke behandlet gylle","Svin","0038-2000","None","-",NA,0.86,"Table 11",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"None",0,NA,NA,0,0,3,3,NA,4,4.025,0.09,0,0,1,30,99,0,168,38,1.8,0.018,15,0.15,"No treatment","No incorp.",0,1.8
2000,"April","April","Closed slot injection","-","Sortjordsnedfældning","None","None","Pig","Ikke behandlet gylle","Svin","0039-2000","None","-",NA,0.94,"Table 11",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"None",0,NA,NA,0,0,4,4,NA,8.5,3.45,0.09,0,0,1,30,99,0,168,39,1.8,0.018,18,0.18,"No treatment","No incorp.",0,1.8
2000,"March","Marts","Open slot injection","+","Nedfælder","None","None","Pig","Ikke behandlet gylle","Svin","0040-2000","None","+",NA,12.8,"Table 11",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,3,3,NA,4,4.025,0.09,0,1,0,30,99,0,168,40,9.5,0.096,10,0.1,"No treatment","No incorp.",3.2258064516129,9.6
2000,"April","April","Open slot injection","+","Nedfælder","None","None","Pig","Ikke behandlet gylle","Svin","0041-2000","None","+",NA,14,"Table 11",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,4,4,NA,8.5,3.45,0.09,0,1,0,30,99,0,168,41,9.7,0.098,12,0.12,"No treatment","No incorp.",4.25531914893618,9.8
2000,"Summer, grass","Sommer, græsnedfældning","Open slot injection","+","Nedfælder","None","None","Pig","Ikke behandlet gylle","Svin","0042-2000","None","+",NA,16.8,"Table 11",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,5,8,NA,15.8,3.1625,0.09,0,1,0,30,99,0,168,42,9.9,0.1,16,0.16,"No treatment","No incorp.",4.16666666666667,10
2000,"Summer, before winter rapeseed","Sommer, før vinterraps","Closed slot injection","-","Sortjordsnedfældning","None","None","Pig","Ikke behandlet gylle","Svin","0043-2000","None","-",NA,1.12,"Table 11",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"None",0,NA,NA,0,0,7,8,NA,17.75,2.99,0.09,0,0,1,30,99,0,168,43,1.8,0.018,26,0.26,"No treatment","No incorp.",0,1.8
2000,"Autumn","Efterår","Open slot injection","+","Nedfælder","None","None","Pig","Ikke behandlet gylle","Svin","0044-2000","None","+",NA,15,"Table 11",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.6,3.335,0.09,0,1,0,30,99,0,168,44,9.9,0.1,15,0.15,"No treatment","No incorp.",5.26315789473684,10
2000,"Autumn","Efterår","Closed slot injection","-","Sortjordsnedfældning","None","None","Pig","Ikke behandlet gylle","Svin","0045-2000","None","-",NA,1,"Table 11",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.6,3.335,0.09,0,0,1,30,99,0,168,45,1.8,0.018,23,0.23,"No treatment","No incorp.",0,1.8
2000,"March","Marts","Trailing hose","-","Slæbeslanger","24.0","None","Pig","Ikke behandlet gylle","Svin","0046-2000","Deep","-","24.0",17.1,"Table 12",NA,3.9,7.2,4.4,3.3,1,24,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,4,4.025,0.09,0,0,0,30,99,30,168,46,6.5,0.065,9.2,0.093,"No treatment","Deep incorp.",10.1694915254237,6.5
2000,"March","Marts","Trailing hose","-","Slæbeslanger","12.0","None","Pig","Ikke behandlet gylle","Svin","0047-2000","Deep","-","12.0",NA,NA,NA,3.9,7.2,4.4,3.3,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,4,4.025,0.09,0,0,0,30,99,30,168,47,4.5,0.045,8.3,0.084,"No treatment","Deep incorp.",7.14285714285714,4.5
2000,"March","Marts","Trailing hose","-","Slæbeslanger","6.0","None","Pig","Ikke behandlet gylle","Svin","0048-2000","Deep","-","6.0",8,"Table 12",NA,3.9,7.2,4.4,3.3,1,6,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,4,4.025,0.09,0,0,0,30,99,30,168,48,2.9,0.029,7.3,0.073,"No treatment","Deep incorp.",7.40740740740742,2.9
2000,"March","Marts","Trailing hose","-","Slæbeslanger","4.0","None","Pig","Ikke behandlet gylle","Svin","0049-2000","Deep","-","4.0",7,"Table 12",NA,3.9,7.2,4.4,3.3,1,4,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,4,4.025,0.09,0,0,0,30,99,30,168,49,2.2,0.022,6.7,0.068,"No treatment","Deep incorp.",4.76190476190474,2.2
2000,"April","April","Trailing hose","-","Slæbeslanger","24.0","None","Pig","Ikke behandlet gylle","Svin","0050-2000","Deep","-","24.0",18.7,"Table 12",NA,3.9,7.2,4.4,3.3,1,24,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,8.5,3.45,0.09,0,0,0,30,99,30,168,50,7.9,0.08,12,0.12,"No treatment","Deep incorp.",21.2121212121212,8
2000,"April","April","Trailing hose","-","Slæbeslanger","12.0","None","Pig","Ikke behandlet gylle","Svin","0051-2000","Deep","-","12.0",NA,NA,NA,3.9,7.2,4.4,3.3,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,8.5,3.45,0.09,0,0,0,30,99,30,168,51,6,0.061,10,0.11,"No treatment","Deep incorp.",22,6.1
2000,"April","April","Trailing hose","-","Slæbeslanger","6.0","None","Pig","Ikke behandlet gylle","Svin","0052-2000","Deep","-","6.0",8.7,"Table 12",NA,3.9,7.2,4.4,3.3,1,6,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,8.5,3.45,0.09,0,0,0,30,99,30,168,52,4,0.041,9.1,0.092,"No treatment","Deep incorp.",20.5882352941177,4.1
2000,"April","April","Trailing hose","-","Slæbeslanger","4.0","None","Pig","Ikke behandlet gylle","Svin","0053-2000","Deep","-","4.0",7.7,"Table 12",NA,3.9,7.2,4.4,3.3,1,4,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,8.5,3.45,0.09,0,0,0,30,99,30,168,53,3.1,0.031,8.4,0.085,"No treatment","Deep incorp.",14.8148148148148,3.1
2000,"March","Marts","Trailing hose","+","Slæbeslanger","None","None","Pig","Ikke behandlet gylle","Svin","0054-2000","None","+",NA,13.9,"Table 10",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"Winter cereal",15,NA,0,15,15,3,3,NA,4,4.025,0.09,0,0,0,30,99,30,168,54,14,0.14,15,0.15,"No treatment","No incorp.",7.69230769230771,14
2000,"April","April","Trailing hose","+","Slæbeslanger","None","None","Pig","Ikke behandlet gylle","Svin","0055-2000","None","+",NA,14.8,"Table 10",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"Winter cereal",25,NA,0,25,25,4,4,NA,8.5,3.45,0.09,0,0,0,30,99,30,168,55,14,0.15,18,0.18,"No treatment","No incorp.",15.3846153846154,15
2000,"May","Maj","Trailing hose","+","Slæbeslanger","None","None","Pig","Ikke behandlet gylle","Svin","0056-2000","None","+",NA,13.4,"Table 10",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"Spring cereal",15,NA,0,15,15,5,5,NA,12.5,3.335,0.09,0,0,0,30,99,30,168,56,15,0.15,21,0.21,"No treatment","No incorp.",7.14285714285714,15
2000,"Summer","Sommer","Trailing hose","+","Slæbeslanger","None","None","Pig","Ikke behandlet gylle","Svin","0057-2000","None","+",NA,3.1,"Table 10",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"Grass",10,"not relevant - except field acidification to grass",10,0,0,6,8,NA,16.9,3.105,0.09,0,0,0,30,99,30,168,57,15,0.16,25,0.25,"No treatment","No incorp.",14.2857142857143,16
2000,"Summer","Sommer","Trailing hose","-","Slæbeslanger","24.0","None","Pig","Ikke behandlet gylle","Svin","0058-2000","Deep","-","24.0",22.4,NA,NA,3.9,7.2,4.4,3.3,1,24,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,16.9,3.105,0.09,0,0,0,30,99,30,168,58,9.5,0.095,17,0.17,"No treatment","Deep incorp.",23.3766233766234,9.5
2000,"Summer","Sommer","Trailing hose","-","Slæbeslanger","12.0","None","Pig","Ikke behandlet gylle","Svin","0059-2000","Deep","-","12.0",NA,NA,NA,3.9,7.2,4.4,3.3,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,16.9,3.105,0.09,0,0,0,30,99,30,168,59,8.8,0.089,16,0.16,"No treatment","Deep incorp.",25.3521126760564,8.9
2000,"Summer","Sommer","Trailing hose","-","Slæbeslanger","6.0","None","Pig","Ikke behandlet gylle","Svin","0060-2000","Deep","-","6.0",10.5,"Table 12",NA,3.9,7.2,4.4,3.3,1,6,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,16.9,3.105,0.09,0,0,0,30,99,30,168,60,7.6,0.077,14,0.14,"No treatment","Deep incorp.",24.1935483870968,7.7
2000,"Summer","Sommer","Trailing hose","-","Slæbeslanger","4.0","None","Pig","Ikke behandlet gylle","Svin","0061-2000","Deep","-","4.0",9.2,"Table 12",NA,3.9,7.2,4.4,3.3,1,4,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,16.9,3.105,0.09,0,0,0,30,99,30,168,61,6.6,0.066,13,0.13,"No treatment","Deep incorp.",24.5283018867925,6.6
2000,"Autumn","Efterår","Trailing hose","+","Slæbeslanger","None","None","Pig","Ikke behandlet gylle","Svin","0062-2000","None","+",NA,16.8,"Table 10",NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"Grass",15,"grass seeds crops",10,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.6,3.335,0.09,0,0,0,30,99,30,168,62,15,0.15,23,0.23,"No treatment","No incorp.",7.14285714285714,15
2000,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","24.0","None","Pig","Ikke behandlet gylle","Svin","0063-2000","Deep","-","24.0",20,"Table 12",NA,3.9,7.2,4.4,3.3,1,24,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.6,3.335,0.09,0,0,0,30,99,30,168,63,9.3,0.094,16,0.16,"No treatment","Deep incorp.",22.0779220779221,9.4
2000,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","12.0","None","Pig","Ikke behandlet gylle","Svin","0064-2000","Deep","-","12.0",NA,NA,NA,3.9,7.2,4.4,3.3,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.6,3.335,0.09,0,0,0,30,99,30,168,64,8.4,0.085,14,0.15,"No treatment","Deep incorp.",23.1884057971014,8.5
2000,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","6.0","None","Pig","Ikke behandlet gylle","Svin","0065-2000","Deep","-","6.0",9.3,"Table 12",NA,3.9,7.2,4.4,3.3,1,6,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.6,3.335,0.09,0,0,0,30,99,30,168,65,6.8,0.069,13,0.13,"No treatment","Deep incorp.",21.0526315789474,6.9
2000,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","4.0","None","Pig","Ikke behandlet gylle","Svin","0066-2000","Deep","-","4.0",8.2,"Table 12",NA,3.9,7.2,4.4,3.3,1,4,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.6,3.335,0.09,0,0,0,30,99,30,168,66,5.7,0.057,12,0.12,"No treatment","Deep incorp.",18.75,5.7
2000,"Winter-spring","Vinter-forår","Broadcast","-","Bredspredning","< 12 hours","None","Pig","Ikke behandlet gylle","Svin","0067-2000","Deep","-","< 12 timer",NA,NA,NA,3.9,7.2,4.4,3.3,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,11,3,NA,11.9444444444444,3.42444444444444,0.09,1,0,0,30,99,30,168,67,12,0.12,19,0.19,"No treatment","Deep incorp.",21.2121212121212,12
2000,"Winter-spring","Vinter-forår","Broadcast","-","Bredspredning","> 12 hours","None","Pig","Ikke behandlet gylle","Svin","0068-2000","Deep","-","> 12 timer",NA,NA,NA,3.9,7.2,4.4,3.3,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,11,3,NA,11.9444444444444,3.42444444444444,0.09,1,0,0,30,99,30,168,68,12,0.12,19,0.19,"No treatment","Deep incorp.",21.2121212121212,12
2000,"Winter-spring","Vinter-forår","Broadcast","-/+","Bredspredning","None","None","Pig","Ikke behandlet gylle","Svin","0069-2000","None","-/+",NA,NA,NA,NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"None",0,NA,NA,0,0,11,3,NA,11.9444444444444,3.42444444444444,0.09,1,0,0,30,99,30,168,69,32,0.33,26,0.27,"No treatment","No incorp.",6.45161290322581,33
2000,"Spring-summer","Forår-sommer","Broadcast","+","Bredspredning","None","None","Pig","Ikke behandlet gylle","Svin","0070-2000","None","+",NA,NA,NA,NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"Cereal and grass",15,NA,10,15,0,4,8,NA,14.34,3.22,0.09,1,0,0,30,99,30,168,70,32,0.33,28,0.28,"No treatment","No incorp.",6.45161290322581,33
2000,"Late summer-autumn","Sensommer-efterår","Broadcast","+","Bredspredning","None","None","Pig","Ikke behandlet gylle","Svin","0071-2000","None","+",NA,NA,NA,NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",16.7,3.105,0.09,1,0,0,30,99,30,168,71,32,0.33,30,0.3,"No treatment","No incorp.",6.45161290322581,33
2000,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","< 12 hours","None","Pig","Ikke behandlet gylle","Svin","0072-2000","Deep","-","< 12 timer",NA,NA,NA,3.9,7.2,4.4,3.3,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",16.7,3.105,0.09,1,0,0,30,99,30,168,72,12,0.12,22,0.22,"No treatment","Deep incorp.",20,12
2000,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","> 12 hours","None","Pig","Ikke behandlet gylle","Svin","0073-2000","Deep","-","> 12 timer",NA,NA,NA,3.9,7.2,4.4,3.3,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",16.7,3.105,0.09,1,0,0,30,99,30,168,73,12,0.12,22,0.22,"No treatment","Deep incorp.",20,12
2000,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","None","None","Pig","Ikke behandlet gylle","Svin","0074-2000","None","-",NA,NA,NA,NA,3.9,7.2,4.4,3.3,1,NA,FALSE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",16.7,3.105,0.09,1,0,0,30,99,30,168,74,32,0.33,30,0.3,"No treatment","No incorp.",6.45161290322581,33
2000,"March","Marts","Closed slot injection","-","Sortjordsnedfældning","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0075-2000","None","-",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"None",0,NA,NA,0,0,3,3,NA,4,4.025,0.09,0,0,1,30,90,0,168,75,2.4,0.026,22,0.25,"No treatment","No incorp.",1.4210854715202e-14,2.6
2000,"April","April","Closed slot injection","-","Sortjordsnedfældning","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0076-2000","None","-",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"None",0,NA,NA,0,0,4,4,NA,8.5,3.45,0.09,0,0,1,30,90,0,168,76,2.4,0.026,26,0.29,"No treatment","No incorp.",1.4210854715202e-14,2.6
2000,"March","Marts","Open slot injection","+","Nedfælder","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0077-2000","None","+",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,3,3,NA,4,4.025,0.09,0,1,0,30,90,0,168,77,15,0.16,15,0.16,"No treatment","No incorp.",0,16
2000,"April","April","Open slot injection","+","Nedfælder","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0078-2000","None","+",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,4,4,NA,8.5,3.45,0.09,0,1,0,30,90,0,168,78,15,0.17,18,0.19,"No treatment","No incorp.",-1.4210854715202e-14,17
2000,"Summer, grass","Sommer, græsnedfældning","Open slot injection","+","Nedfælder","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0079-2000","None","+",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,5,8,NA,15.8,3.1625,0.09,0,1,0,30,90,0,168,79,15,0.17,23,0.25,"No treatment","No incorp.",-1.4210854715202e-14,17
2000,"Summer, before winter rapeseed","Sommer, før vinterraps","Closed slot injection","-","Sortjordsnedfældning","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0080-2000","None","-",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"None",0,NA,NA,0,0,7,8,NA,17.75,2.99,0.09,0,0,1,30,90,0,168,80,2.4,0.026,36,0.4,"No treatment","No incorp.",1.4210854715202e-14,2.6
2000,"Autumn","Efterår","Open slot injection","+","Nedfælder","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0081-2000","None","+",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.6,3.335,0.09,0,1,0,30,90,0,168,81,15,0.17,22,0.24,"No treatment","No incorp.",-1.4210854715202e-14,17
2000,"Autumn","Efterår","Closed slot injection","-","Sortjordsnedfældning","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0082-2000","None","-",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.6,3.335,0.09,0,0,1,30,90,0,168,82,2.4,0.026,33,0.37,"No treatment","No incorp.",1.4210854715202e-14,2.6
2000,"March","Marts","Trailing hose","-","Slæbeslanger","24.0","None","Digestate","Ikke behandlet gylle","Bioforgasset","0083-2000","Deep","-","24.0",NA,NA,NA,5.1,7.9,5.2,3,0,24,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,4,4.025,0.09,0,0,0,30,90,30,168,83,17,0.19,15,0.17,"No treatment","Deep incorp.",0,19
2000,"March","Marts","Trailing hose","-","Slæbeslanger","12.0","None","Digestate","Ikke behandlet gylle","Bioforgasset","0084-2000","Deep","-","12.0",NA,NA,NA,5.1,7.9,5.2,3,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,4,4.025,0.09,0,0,0,30,90,30,168,84,13,0.15,14,0.15,"No treatment","Deep incorp.",0,15
2000,"March","Marts","Trailing hose","-","Slæbeslanger","6.0","None","Digestate","Ikke behandlet gylle","Bioforgasset","0085-2000","Deep","-","6.0",NA,NA,NA,5.1,7.9,5.2,3,0,6,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,4,4.025,0.09,0,0,0,30,90,30,168,85,9.2,0.1,12,0.13,"No treatment","Deep incorp.",0,10
2000,"March","Marts","Trailing hose","-","Slæbeslanger","4.0","None","Digestate","Ikke behandlet gylle","Bioforgasset","0086-2000","Deep","-","4.0",NA,NA,NA,5.1,7.9,5.2,3,0,4,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,4,4.025,0.09,0,0,0,30,90,30,168,86,7,0.078,11,0.12,"No treatment","Deep incorp.",0,7.8
2000,"April","April","Trailing hose","-","Slæbeslanger","24.0","None","Digestate","Ikke behandlet gylle","Bioforgasset","0087-2000","Deep","-","24.0",NA,NA,NA,5.1,7.9,5.2,3,0,24,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,8.5,3.45,0.09,0,0,0,30,90,30,168,87,19,0.21,19,0.21,"No treatment","Deep incorp.",0,21
2000,"April","April","Trailing hose","-","Slæbeslanger","12.0","None","Digestate","Ikke behandlet gylle","Bioforgasset","0088-2000","Deep","-","12.0",NA,NA,NA,5.1,7.9,5.2,3,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,8.5,3.45,0.09,0,0,0,30,90,30,168,88,17,0.19,17,0.19,"No treatment","Deep incorp.",5.55555555555556,19
2000,"April","April","Trailing hose","-","Slæbeslanger","6.0","None","Digestate","Ikke behandlet gylle","Bioforgasset","0089-2000","Deep","-","6.0",NA,NA,NA,5.1,7.9,5.2,3,0,6,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,8.5,3.45,0.09,0,0,0,30,90,30,168,89,13,0.14,15,0.17,"No treatment","Deep incorp.",7.69230769230771,14
2000,"April","April","Trailing hose","-","Slæbeslanger","4.0","None","Digestate","Ikke behandlet gylle","Bioforgasset","0090-2000","Deep","-","4.0",NA,NA,NA,5.1,7.9,5.2,3,0,4,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,8.5,3.45,0.09,0,0,0,30,90,30,168,90,10,0.11,14,0.15,"No treatment","Deep incorp.",10,11
2000,"March","Marts","Trailing hose","+","Slæbeslanger","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0091-2000","None","+",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"Winter cereal",15,NA,0,15,15,3,3,NA,4,4.025,0.09,0,0,0,30,90,30,168,91,25,0.28,22,0.25,"No treatment","No incorp.",0,28
2000,"April","April","Trailing hose","+","Slæbeslanger","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0092-2000","None","+",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"Winter cereal",25,NA,0,25,25,4,4,NA,8.5,3.45,0.09,0,0,0,30,90,30,168,92,26,0.29,26,0.29,"No treatment","No incorp.",0,29
2000,"May","Maj","Trailing hose","+","Slæbeslanger","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0093-2000","None","+",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"Spring cereal",15,NA,0,15,15,5,5,NA,12.5,3.335,0.09,0,0,0,30,90,30,168,93,27,0.3,31,0.34,"No treatment","No incorp.",0,30
2000,"Summer","Sommer","Trailing hose","+","Slæbeslanger","None","None","Digestate","Ikke behandlet gylle","Bioforgasset","0094-2000","None","+",NA,NA,NA,NA,5.1,7.9,5.2,3,0,NA,FALSE,FALSE,"Grass",10,"not relevant - except field acidification to grass",10,0,0,6,8,NA,16.9,3.105,0.09,0,0,0,30,90,30,168,94,27,0.3,35,0.39,"No treatment","No incorp.",0,30
2000,"Summer","Sommer","Trailing hose","-","Slæbeslanger","24.0","None","Digestate","Ikke behandlet gylle","Bioforgasset","0095-2000","Deep","-","24.0",NA,NA,NA,5.1,7.9,5.2,3,0,24,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,16.9,3.105,0.09,0,0,0,30,90,30,168,95,20,0.23,26,0.29,"No treatment","Deep incorp.",0,23
2000,"Summer","Sommer","Trailing hose","-","Slæbeslanger","12.0","None","Digestate","Ikke behandlet gylle","Bioforgasset","0096-2000","Deep","-","12.0",NA,NA,NA,5.1,7.9,5.2,3,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,16.9,3.105,0.09,0,0,0,30,90,30,168,96,20,0.22,25,0.28,"No treatment","Deep incorp.",0,22
2000,"Summer","Sommer","Trailing hose","-","Slæbeslanger","6.0","None","Digestate","Ikke behandlet gylle","Bioforgasset","0097-2000","Deep","-","6.0",NA,NA,NA,5.1,7.9,5.2,3,0,6,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,16.9,3.105,0.09,0,0,0,30,90,30,168,97,19,0.21,23,0.26,"No treatment","Deep incorp.",0,21
